Line_ID,Voltage,Line_Length_Meters
35631,138,3158.889997
35632,115,27289.57124
35633,345,1568.914604
35634,115,12908.46932
35636,100,3004.101707
35637,161,7715.842117
35638,-999999,9576.680193
35639,-999999,3899.534249
35640,115,4719.862035
35641,-999999,3830.617742
35642,161,120.3239068
35643,-999999,2022.963919
35644,-999999,3783.583406
35645,-999999,66.47732689
35646,115,171.5506741
35647,-999999,52.95512112
35648,-999999,428.0485694
35649,138,39461.75146
35650,-999999,4213.231394
35651,-999999,3737.778617
35652,115,11741.26697
35653,230,2554.965853
35654,138,6275.976016
35655,-999999,4173.462838
35656,-999999,135.0294642
35657,230,12406.74354
35658,-999999,6214.346249
35659,100,3593.142028
35660,115,8987.013797
35661,-999999,897.5286489
35662,-999999,176.8587832
35663,-999999,43936.57281
35664,230,67277.81519
35665,-999999,236.9471555
35666,115,13031.684
35667,-999999,2320.262352
35668,-999999,642.5602552
35669,115,117.5680295
35670,-999999,548.235465
35671,-999999,1718.011858
35672,115,2562.112888
35673,138,9796.64861
35674,138,3137.678597
35675,-999999,10622.94398
35676,230,28.03869329
35677,-999999,59.43689253
35679,161,114579.3665
35680,115,2254.701905
35681,-999999,86.08167372
35682,-999999,925.227574
35683,-999999,164.6168224
35684,345,138268.4505
35685,115,72.13426958
35686,500,14855.51204
35688,69,3312.734388
35689,115,44.93383045
35690,345,44868.54258
35691,69,49.36991314
35692,-999999,15127.68112
35693,-999999,23412.06989
35694,138,20478.31208
35695,-999999,7491.760633
35696,-999999,1051.530545
35697,-999999,8093.726417
35698,-999999,7311.403425
35699,-999999,46.19358531
35700,-999999,5069.113085
35701,-999999,5436.912003
35702,161,7447.854349
35703,115,16829.97044
35704,69,23797.30197
35705,-999999,6535.175934
35706,-999999,789.1413906
35707,-999999,57.49474404
35708,-999999,9247.171116
35709,115,1894.07897
35710,-999999,125.1595248
35711,115,65.78665066
35712,115,8661.089517
35713,345,83903.87121
35714,-999999,898.2882875
35715,115,819.7621387
35717,-999999,2607.946239
35718,161,55492.33186
35719,115,6649.106049
35720,115,10668.12926
35721,100,4311.706907
35722,-999999,17260.2644
35723,100,3694.025601
35724,138,17996.30276
35725,345,8783.262307
35727,-999999,1425.857711
35728,-999999,14687.01458
35729,138,25690.23961
35730,500,133254.892
35731,230,27264.65744
35732,100,6434.200712
35733,-999999,7139.428277
35734,-999999,4856.154656
35735,69,2051.042843
35736,-999999,28064.53929
35737,-999999,5281.859588
35738,69,14662.89705
35739,115,1583.017219
35740,161,42562.45003
35741,-999999,5262.398465
35742,-999999,73.96826672
35743,138,17104.67232
35744,345,64916.27291
35745,-999999,1573.570873
35746,138,117.9409697
35747,115,6205.150052
35748,138,8889.412889
35749,-999999,3491.867456
35750,230,102259.1397
35751,115,207.561645
35752,138,9473.678824
35753,138,40600.12804
35754,-999999,84.17738042
35755,-999999,1614.318606
35756,-999999,1744.379908
35757,115,33269.97461
35758,115,7044.406036
35759,-999999,1873.294953
35760,-999999,84.90536499
35761,-999999,175.3386294
35762,69,504.1807748
35763,230,3811.630206
35764,-999999,8976.675457
35765,-999999,303.4610225
35766,69,11886.06456
35767,-999999,41.00707427
35768,-999999,2843.261056
35769,-999999,40425.95451
35770,-999999,171.1119845
35771,115,846.8046255
35772,230,33982.2701
35773,115,23174.597
35774,138,4836.504186
35775,-999999,19723.93829
35776,230,2562.712709
35777,-999999,60183.21543
35778,-999999,273.7943588
35779,69,9982.061502
35780,230,33516.55597
35781,-999999,75.44396328
35782,-999999,2212.736588
35783,-999999,17061.80887
35784,138,5138.864311
35785,-999999,20182.52354
35787,-999999,16529.78678
35789,115,24203.1425
35790,138,129.0881598
35791,230,9832.647927
35792,230,20828.77531
35793,115,27459.52225
35794,-999999,14304.05589
35795,-999999,5447.706283
35796,100,184.011715
35797,115,1266.67474
35798,138,3720.997517
35799,138,18990.6637
35800,69,6545.155948
35801,230,50425.09534
35802,138,3460.014806
35803,230,14641.28639
35805,115,10864.49276
35806,-999999,10193.661
35807,161,56599.48985
35808,-999999,30619.96465
35809,-999999,4993.082161
35810,138,40157.85082
35811,230,36982.36531
35813,115,48.96480144
35814,115,32.67355167
35815,230,15318.49718
35816,138,17471.33628
35817,230,44275.06946
35818,345,34975.64628
35819,230,8906.777943
35820,230,18646.79837
35821,-999999,4426.017784
35822,138,29940.467
35823,115,174.5630889
35824,115,76.19611633
35825,138,7274.51076
35827,-999999,63290.69488
35828,138,12307.63566
35829,115,7198.214498
35830,-999999,9003.416057
35831,230,5730.301752
35832,-999999,4115.124723
35834,-999999,186.543828
35835,-999999,26982.22576
35836,161,14726.5429
35837,230,16594.74068
35838,-999999,549.7448355
35839,-999999,134.9245129
35840,115,6378.06787
35841,115,626.1788008
35842,69,8387.780652
35843,345,338.4630581
35845,161,30332.05167
35846,230,14740.13913
35848,115,3299.062952
35849,161,28192.86145
35850,161,5339.888544
35851,115,25880.57149
35852,-999999,5257.540961
35853,161,20821.58909
35854,-999999,5781.6461
35855,-999999,91.77187158
35856,-999999,2822.198326
35858,-999999,54.67248902
35859,115,42653.63851
35860,161,7455.503939
35861,100,5145.981329
35862,-999999,2883.360411
35863,115,8532.322596
35864,-999999,39.67114157
35865,-999999,162.7311217
35866,-999999,36101.16544
35867,-999999,35922.706
35868,138,7549.819613
35869,138,65779.68442
35870,230,1454.39783
35871,69,9430.378203
35872,69,20579.69187
35873,-999999,16368.53068
35874,115,238.9476671
35875,-999999,12973.06845
35876,69,1295.888316
35879,230,5907.452569
35880,115,9.632370941
35882,345,979.1147594
35883,115,5234.945273
35884,115,90.276604
35885,138,4103.050807
35886,138,926.3621514
35887,-999999,57193.3923
35888,69,16211.30484
35889,230,156.9647435
35890,-999999,3541.343673
35891,-999999,5537.712876
35892,69,9737.144147
35893,230,40159.51275
35894,230,5789.088526
35895,-999999,937.0709623
35896,138,4296.245056
35897,115,4494.712127
35898,345,92687.11534
35899,115,40.55487297
35900,138,2317.2826
35901,138,32622.85026
35902,345,15556.76478
35903,115,77.13544754
35904,-999999,61.08174074
35905,115,108.3661614
35906,161,148.2017857
35907,161,6439.03306
35908,115,1219.989045
35909,230,5835.949609
35910,-999999,8256.757009
35915,-999999,8586.659876
35916,138,10612.7989
35917,115,56443.84526
35918,-999999,18288.81693
35919,69,21042.98408
35920,-999999,26346.16237
35921,345,95326.19918
35922,161,13215.71251
35923,138,32436.46156
35924,-999999,375.862179
35928,115,10274.24581
35929,100,5553.649669
35930,-999999,5162.781347
35931,115,66.90219405
35932,138,9020.31013
35933,115,135.5515909
35934,-999999,12056.2814
35935,-999999,628.6473535
35936,69,12914.40631
35937,161,7634.733049
35938,230,70249.14808
35939,161,5014.63185
35940,-999999,15.99860273
35941,-999999,1662.237922
35943,-999999,16968.76504
35944,345,35384.43423
35945,115,1371.919186
35946,138,38124.12763
35947,-999999,633.2168956
35948,-999999,44.81956136
35949,115,5257.428149
35950,-999999,173.0792152
35951,100,98.64694012
35952,-999999,161.9334995
35953,138,19118.94277
35954,230,126.3688919
35955,-999999,23039.27716
35956,-999999,2437.732166
35957,-999999,2335.8805
35958,-999999,5203.649422
35959,69,18452.7163
35960,115,10908.80104
35962,138,9456.839573
35963,-999999,112.1574512
35964,115,17936.95856
35965,-999999,99.16205536
35966,-999999,12892.90518
35967,69,9441.287207
35968,69,5155.625575
35969,230,2856.439148
35970,69,80.23352546
35971,-999999,552.0611234
35972,161,46414.27002
35973,-999999,180.0752509
35974,-999999,3468.452767
35975,-999999,15.56893337
35976,230,69128.75756
35977,115,76.00704736
35978,-999999,23959.30156
35979,-999999,10223.29261
35980,-999999,135.2420467
35981,-999999,4.18130282
35983,115,2650.627159
35984,230,30130.56159
35985,-999999,47151.56013
35986,115,286.5005706
35987,-999999,12604.53358
35988,138,55284.76113
35990,230,13413.09998
35991,115,3366.852499
35992,115,2101.79816
35993,-999999,6020.740762
35994,345,103343.2676
35995,161,32793.57964
35996,115,6341.798624
35997,-999999,6454.253254
35998,-999999,4813.425144
35999,230,2002.961263
36000,115,12930.55101
36001,100,10825.9871
36002,115,1985.428238
36003,-999999,38057.66204
36004,-999999,6748.670475
36005,230,38883.50751
36006,-999999,2434.325957
36007,69,48.23717238
36008,-999999,2698.624761
36009,69,4421.59157
36010,-999999,2630.773852
36012,230,4014.10765
36013,138,1159.206451
36014,115,443.4227649
36015,-999999,9133.851035
36016,115,11064.9936
36017,115,40103.70945
36018,230,27968.42602
36019,230,27805.38029
36020,-999999,6071.365452
36024,230,17787.20826
36025,230,32062.37457
36026,100,933.6480982
36027,-999999,4161.040305
36028,161,1137.49015
36029,-999999,12135.71196
36030,-999999,535.6034518
36031,138,12030.12182
36032,161,19562.67492
36033,-999999,1266.722923
36034,115,50.1191221
36035,230,2774.031883
36036,100,10681.34611
36037,69,23988.27844
36039,-999999,44.5759602
36040,138,27743.62016
36041,230,22042.92988
36042,-999999,538.3169018
36043,69,3761.111422
36044,115,16381.30028
36045,138,19599.89956
36046,115,13013.61626
36047,115,54.58051998
36048,138,5344.286103
36049,230,18742.37384
36051,-999999,70.12023275
36052,-999999,4359.176202
36053,230,8927.34089
36054,-999999,2395.561371
36055,138,13037.57509
36056,-999999,178.9068624
36057,230,591.5862138
36058,138,5111.851647
36059,100,5563.740627
36060,345,51041.53171
36061,-999999,9019.721648
36062,-999999,8674.256429
36064,-999999,5369.992593
36065,161,5050.13909
36066,-999999,54.10416387
36067,-999999,2598.060891
36068,-999999,55.67662455
36070,115,11641.38599
36071,-999999,48.50043031
36072,138,412.9279259
36073,100,18373.09352
36074,115,207.4807983
36075,115,4989.464007
36076,115,3335.224305
36077,69,94.68012372
36078,230,28034.71186
36079,115,6227.740462
36082,-999999,16079.5804
36083,-999999,1611.059674
36084,115,15138.05221
36085,-999999,2988.939333
36086,-999999,158.4707117
36087,115,27.73824033
36088,138,8026.207912
36089,-999999,2808.715411
36090,-999999,12354.0872
36091,115,13272.70301
36092,230,1475.693945
36093,-999999,36.54952658
36094,161,2142.918014
36095,115,84.55484964
36096,69,1443.116365
36097,138,18451.60161
36098,161,18156.15165
36099,-999999,587.1655594
36100,115,5086.5195
36101,230,30889.0736
36103,161,88.56262545
36104,115,2389.732968
36105,-999999,41793.24527
36106,115,14413.68864
36107,-999999,171.4666581
36108,115,21.22962869
36109,161,42091.64344
36110,-999999,7821.36999
36111,-999999,797.9961635
36112,-999999,146.2800018
36113,-999999,20227.42876
36114,-999999,94495.91895
36115,-999999,827.3478811
36116,-999999,194.3738394
36117,-999999,1417.58932
36118,138,14065.36189
36119,138,2937.750278
36121,230,9523.30313
36122,69,13631.64608
36123,38,3025.348197
36124,-999999,42.61395296
36125,69,5516.524912
36126,345,2742.863317
36127,-999999,30.49170525
36128,230,11604.97576
36129,138,50913.3338
36130,-999999,7.541962508
36131,138,52007.7801
36132,100,15105.16822
36133,138,7951.512252
36134,-999999,40.1492868
36135,-999999,22611.03322
36136,115,268.8682512
36137,-999999,28630.11212
36138,-999999,451.8172748
36139,138,43535.58825
36140,-999999,2599.131348
36141,345,34097.71897
36142,138,2902.999114
36143,115,10119.75941
36144,-999999,1751.76798
36145,115,12092.00083
36146,-999999,206.2057895
36147,138,9063.17571
36148,-999999,12647.48913
36149,-999999,206.9897256
36150,138,6218.819217
36151,230,447.35655
36152,115,3657.04289
36153,138,15544.94992
36154,-999999,266.1487997
36155,230,356.1704122
36156,-999999,5164.137919
36157,115,171.8019132
36158,-999999,264.7699596
36159,-999999,42.29469506
36160,100,818.3851631
36161,-999999,18626.12901
36162,138,18690.48496
36163,138,8799.986618
36164,69,4066.239081
36166,-999999,688.2517928
36167,-999999,17333.4374
36168,100,6050.175886
36169,115,1894.407266
36170,161,16667.16031
36171,138,7064.556433
36172,-999999,14956.35014
36173,-999999,33438.75141
36174,115,2099.179701
36175,-999999,9062.837535
36176,-999999,88.3850376
36178,345,9095.451473
36179,-999999,3707.197372
36180,115,7725.289346
36181,-999999,223.1409806
36182,161,6439.071263
36183,345,30757.95123
36184,161,70704.60388
36185,138,20622.0167
36186,-999999,3322.80773
36187,-999999,7493.903913
36188,-999999,1983.836098
36189,-999999,396.4843328
36190,-999999,2494.311523
36191,138,57249.92213
36192,161,8109.870946
36193,138,24577.8418
36194,100,3641.912269
36195,230,11747.49971
36196,345,33339.88014
36198,-999999,6341.055916
36199,230,8682.961152
36200,-999999,21782.58873
36201,-999999,113.8436302
36202,-999999,31.94986648
36203,-999999,437.8198792
36204,-999999,4374.323453
36205,69,5155.72209
36206,69,41991.9676
36207,230,13425.65035
36208,115,13075.60645
36209,-999999,1888.504469
36210,-999999,57.16664393
36211,138,1053.413691
36212,-999999,44.76637069
36213,-999999,13.64136682
36214,138,251.3137908
36215,-999999,10718.05728
36217,230,121444.5455
36218,-999999,164.6189855
36219,-999999,47.62314015
36220,-999999,677.3619683
36221,-999999,251.0352922
36222,-999999,15378.04142
36223,100,2050.660209
36224,-999999,1514.765566
36225,69,28537.74522
36226,138,356.3357223
36227,345,110636.5269
36228,345,122363.071
36229,-999999,7193.893128
36230,-999999,12732.60582
36231,-999999,1486.697243
36232,115,24020.39989
36233,230,211.4448986
36234,230,7601.837589
36235,345,71624.1924
36236,115,10072.19977
36237,345,106769.0888
36238,115,103.1843875
36239,-999999,123.3596551
36241,-999999,341.1069047
36242,-999999,19224.35175
36243,161,53.16509396
36244,138,7738.273724
36245,-999999,88.700994
36246,138,35074.17068
36248,115,13091.03777
36249,115,10039.32896
36250,161,240.1545942
36251,-999999,5814.570881
36253,100,1018.376074
36254,115,11627.96093
36255,161,37.30081025
36256,138,10270.3721
36257,-999999,60.31440784
36258,115,21891.53086
36259,-999999,4421.908838
36260,230,14638.63264
36261,100,9645.794426
36262,115,24464.63197
36263,230,51464.48974
36264,-999999,2048.035022
36265,230,17388.49155
36266,138,9145.858322
36267,161,8057.023513
36268,161,11293.14555
36269,138,3720.379404
36270,115,185.0628185
36271,-999999,13568.62938
36272,115,8163.661035
36273,230,32508.44742
36275,138,21435.92455
36276,115,5372.842673
36277,138,10812.61167
36278,-999999,238.6205999
36280,138,345.2130225
36281,115,10268.64097
36282,115,43560.20303
36283,115,57911.85614
36284,138,7764.982768
36285,115,11960.22327
36286,115,5027.686458
36287,69,1443.030673
36288,-999999,38678.88308
36289,138,37693.59013
36290,69,5149.225098
36291,230,17738.63368
36292,138,2936.447503
36293,115,751.0905573
36294,69,69689.2526
36295,138,11329.02575
36296,100,11914.8563
36305,-999999,42.58077376
36306,115,63.91735638
36307,69,1743.037739
36308,-999999,527.1737269
36309,115,10268.13777
36310,-999999,3848.601426
36311,161,17987.17493
36312,138,46.45857426
36313,-999999,4709.596524
36314,100,4853.293563
36315,161,5984.382645
36316,-999999,727.9768259
36317,138,13449.96337
36318,69,9291.871301
36319,-999999,11239.2278
36320,115,3490.472445
36321,230,174.611384
36322,138,13414.80614
36323,115,33807.72218
36324,115,27811.13069
36325,-999999,7931.344712
36326,-999999,81.63324932
36327,138,15992.46293
36328,100,5825.631111
36329,345,23511.18396
36330,138,10020.07747
36331,115,2825.690179
36332,138,439.4391698
36333,161,3729.760993
36334,115,4046.460499
36335,138,7489.105349
36336,-999999,31.56749229
36337,138,23523.80546
36339,230,16705.82359
36340,138,22.61033506
36341,138,7202.849132
36342,-999999,244.9398322
36343,115,7835.54683
36344,-999999,6943.449113
36345,115,3171.508554
36346,120,21540.61219
36348,138,4413.90229
36349,115,8036.484518
36350,-999999,15929.06529
36351,115,6253.646255
36352,-999999,3169.628078
36353,138,17066.92151
36354,230,22006.31729
36355,345,18690.89221
36356,138,20307.28991
36357,69,11295.45144
36358,138,1350.882462
36359,69,20315.7431
36360,230,20403.07487
36361,-999999,16623.43393
36362,-999999,123.6183371
36363,100,3707.676158
36364,-999999,2841.36272
36365,161,3496.359833
36366,-999999,10167.7733
36367,161,21714.96133
36368,69,89.13444544
36369,-999999,4287.557153
36370,69,2811.925378
36371,115,5454.18155
36372,345,304.0411548
36373,-999999,4746.166464
36374,138,6854.35733
36375,230,7629.017851
36376,138,3163.762879
36377,115,2767.769868
36378,-999999,5770.094431
36379,115,3792.399746
36380,115,36.5844922
36381,138,70.12864526
36382,161,56.70724291
36383,-999999,3513.577478
36384,230,8971.419149
36385,138,34379.21358
36386,-999999,14357.438
36387,138,31911.54042
36388,-999999,269.5082478
36389,-999999,6635.912814
36390,115,19980.03276
36391,-999999,4935.895863
36392,115,5006.750563
36393,69,897.03666
36394,115,36380.21991
36395,-999999,336.2616282
36396,-999999,5082.160654
36397,69,5869.647509
36398,230,236.5063263
36399,138,26742.18584
36400,-999999,92.20018496
36401,115,5943.021122
36402,-999999,23466.999
36403,138,156.9180746
36404,-999999,4358.611085
36405,-999999,136.709398
36406,115,1433.173903
36407,161,21024.72795
36408,115,33.94108912
36409,500,35174.69476
36410,138,20178.76078
36411,-999999,113.172631
36412,115,18975.31238
36413,230,54349.22866
36414,-999999,20174.49892
36415,500,67293.22017
36416,-999999,4838.939153
36417,765,66065.19033
36418,138,136.0305195
36419,-999999,381.6355591
36420,69,6093.633587
36421,-999999,1316.823852
36422,138,4038.9543
36423,115,3935.322635
36424,138,107919.225
36425,-999999,16342.66032
36426,230,47807.59889
36427,230,38226.06547
36428,-999999,104.8808941
36429,230,2821.710039
36430,-999999,4599.549689
36431,-999999,1635.002676
36432,69,17166.15675
36433,69,9808.829404
36434,115,90.31825054
36435,-999999,17791.37483
36436,138,14381.07821
36437,-999999,15574.78312
36438,115,34210.33664
36439,115,58225.50634
36440,-999999,702.2164009
36441,138,1095.268668
36442,69,17586.77509
36443,-999999,5667.506613
36444,115,425.1795649
36445,-999999,23558.01715
36446,230,13404.8224
36447,-999999,57.82506674
36448,-999999,467.234618
36449,115,2246.807128
36450,115,11161.08904
36451,115,49435.82633
36452,230,10900.71718
36453,161,6575.928832
36454,115,15680.54062
36455,-999999,4834.3838
36456,69,3889.702901
36457,-999999,21720.18907
36458,-999999,7202.066375
36459,100,8.32278265
36461,-999999,4613.59767
36462,115,6473.013751
36463,115,1838.011075
36464,345,43495.15263
36465,138,14425.04333
36466,-999999,13292.63879
36467,115,278.6575528
36468,69,3086.107519
36469,115,1115.962737
36470,115,2029.688527
36471,115,52705.29908
36473,115,2798.903875
36474,-999999,805.7686186
36475,69,4389.597139
36476,-999999,465.9086776
36478,345,780.7139083
36479,69,8975.950462
36480,138,18990.7241
36481,138,12750.63322
36482,138,774.6232933
36483,138,20936.01765
36484,-999999,3727.396531
36485,-999999,3725.59846
36486,115,7947.211955
36487,69,2646.470044
36488,115,4308.853526
36489,-999999,24522.06462
36490,-999999,2107.341098
36491,69,213.3955861
36492,115,693.2415962
36493,100,1958.924314
36494,138,16722.55996
36495,-999999,4106.335038
36496,-999999,8846.881308
36497,115,3580.500404
36498,115,9547.823237
36499,-999999,35718.91679
36500,-999999,189.6238703
36501,69,6245.547701
36502,161,8796.394083
36503,69,31633.80467
36505,161,5951.637369
36506,230,8464.024482
36507,345,43905.18445
36508,115,4683.656043
36509,69,5787.900818
36510,115,101.1057131
36511,69,2010.280867
36513,115,2685.958848
36514,115,31388.97097
36515,69,7259.209633
36516,69,5643.948812
36517,230,4485.243281
36518,345,144179.2962
36519,115,999.3078118
36520,69,51.35651588
36521,115,18589.03895
36522,-999999,14197.80473
36523,-999999,4725.449977
36524,115,3828.938315
36525,-999999,1205.66164
36526,100,1288.455547
36527,115,3308.543813
36528,-999999,4328.76995
36529,115,260.2449496
36530,500,83501.35942
36531,-999999,135.1744763
36532,69,10476.25492
36533,69,329.0330184
36534,-999999,11995.93659
36535,-999999,8660.727284
36536,-999999,4622.95469
36537,115,8238.757027
36538,115,159115.1096
36539,69,12867.84733
36540,-999999,53538.27886
36541,-999999,7193.512911
36542,230,18250.49504
36543,115,4093.26513
36544,230,15500.31341
36545,-999999,9259.076631
36546,-999999,19.80063089
36547,100,6643.30511
36548,500,783.4280908
36549,161,6649.551537
36550,-999999,2649.47783
36551,138,1368.225999
36552,115,7839.337837
36553,100,21617.09328
36554,230,124149.4975
36555,115,52742.04819
36556,115,42294.95543
36557,-999999,14957.7391
36558,69,3042.604817
36559,115,3119.374938
36560,69,4174.320438
36561,-999999,7723.876642
36562,115,2240.389287
36563,161,14208.52913
36564,-999999,139.7054004
36565,-999999,39264.96758
36566,138,11533.15596
36567,-999999,35905.89233
36568,230,5153.307354
36569,230,42237.74377
36570,-999999,56467.07136
36571,100,23.25063328
36572,-999999,8211.569252
36573,138,35244.0348
36574,115,1093.41268
36575,69,6810.259475
36576,115,26076.39767
36577,230,21382.51998
36578,-999999,292.5037974
36580,345,8761.453017
36581,69,32.86922263
36582,138,63742.93087
36583,230,7737.66543
36584,-999999,5243.952855
36585,115,16647.86925
36586,230,41614.10005
36587,161,3782.744921
36588,69,1585.058441
36589,138,9114.89661
36590,115,51.15654651
36591,115,13909.49264
36592,230,24554.97248
36593,-999999,9133.537348
36594,138,890.8487944
36595,-999999,8202.277582
36596,-999999,17855.98908
36597,-999999,2378.602143
36599,-999999,5937.587189
36600,38,670.7453242
36602,115,3951.334823
36603,138,14764.72061
36604,115,39.69350619
36605,-999999,12898.93893
36606,138,8439.945342
36607,-999999,1835.481431
36608,-999999,13949.997
36609,230,70281.83348
36610,-999999,4911.254168
36611,138,2420.261954
36612,161,9.891699506
36613,115,1882.104806
36614,-999999,2344.941983
36615,115,115.8065773
36616,138,45038.71756
36617,115,79156.33353
36618,-999999,12575.22432
36619,115,5581.434186
36620,115,2670.544917
36621,115,5543.915295
36622,230,50813.57905
36623,-999999,10418.6537
36624,230,21608.84444
36625,500,125381.5842
36626,138,2138.603613
36627,230,21550.14458
36628,500,56682.61072
36630,345,155448.4744
36631,115,19917.03746
36632,115,14222.01379
36634,230,21985.3055
36635,-999999,825.3367128
36636,115,128.5976624
36637,100,8333.137457
36638,-999999,21736.56889
36639,230,15377.58443
36640,-999999,4007.58264
36641,100,3376.640987
36642,38,9717.450003
36643,115,352.1656801
36644,115,89.71183592
36645,-999999,12067.03068
36646,-999999,10.222514
36647,-999999,5241.211615
36648,-999999,9329.562093
36649,345,114531.2697
36650,115,3040.380211
36651,161,38482.0984
36652,69,843.6813145
36653,-999999,620.3689794
36654,115,41819.66819
36655,-999999,327.2153986
36657,138,57085.21153
36658,-999999,1097.203105
36659,-999999,151.5306117
36660,-999999,3406.626601
36661,-999999,19164.75159
36662,138,8633.511355
36663,230,55295.66553
36664,-999999,495.0638718
36665,115,1431.447703
36666,-999999,98.49581054
36667,-999999,1525.684425
36668,100,513.4334042
36670,69,3668.873821
36671,115,5643.065901
36672,-999999,92.96950287
36673,138,155131.529
36674,-999999,42000.9563
36675,161,9466.215978
36676,-999999,11827.22863
36677,-999999,16874.81088
36678,-999999,23.91956938
36679,-999999,4070.648712
36680,-999999,749.1951281
36681,115,882.8789301
36682,138,22715.27676
36683,-999999,15.50231829
36685,115,1035.76886
36686,115,22402.47284
36687,138,5710.773973
36688,161,30059.69496
36689,-999999,41.24271691
36690,115,5470.836177
36691,345,97807.49994
36692,-999999,13539.00338
36693,-999999,6633.491682
36694,230,746.1995384
36695,230,25628.91364
36696,115,2431.07991
36697,-999999,3742.145356
36698,138,9849.612893
36699,-999999,1087.468392
36700,115,26412.93171
36702,345,54096.85179
36703,138,2316.715416
36704,69,4198.400553
36705,69,30381.99591
36706,115,398.5558849
36707,-999999,4616.60409
36708,115,591.1098646
36709,69,75.68326704
36710,-999999,76.11669355
36711,138,109.9895665
36712,100,3653.501271
36713,69,212.6607964
36714,115,3956.804178
36715,100,4137.120991
36716,138,7474.071726
36717,161,33341.95919
36718,115,78.33002027
36719,69,29.84424448
36720,115,12798.45966
36721,-999999,1624.595181
36722,138,222.0587204
36723,138,1582.840268
36724,138,3409.362224
36725,115,14020.65368
36726,-999999,80.33902937
36727,69,16545.14134
36728,-999999,8729.825423
36729,-999999,3915.821697
36730,-999999,24059.21602
36731,-999999,56.57935242
36732,69,32981.15238
36733,69,9452.014925
36734,230,40405.49571
36735,138,8942.824986
36736,-999999,10675.67015
36737,-999999,20412.96635
36738,161,2376.054271
36739,500,117053.652
36740,115,24618.46807
36742,-999999,56.7108052
36744,-999999,21777.5829
36745,-999999,64.4691162
36746,69,8122.214007
36747,-999999,168.2407812
36748,115,111.0634069
36749,-999999,5500.870302
36750,-999999,64.32680184
36751,-999999,105.3969355
36752,-999999,577.7732292
36753,-999999,17023.80472
36754,115,7922.417819
36755,69,3374.678197
36756,138,7180.676409
36757,-999999,159.4979743
36758,161,18179.72049
36759,69,14735.4467
36760,-999999,15633.42273
36761,161,5794.724527
36763,230,434.0374289
36764,138,258.6193455
36765,69,2932.432341
36766,-999999,5856.061701
36767,115,5008.098907
36768,230,147809.3831
36769,138,52.73762083
36770,138,15601.4082
36771,-999999,4872.725415
36772,161,2010.028334
36773,345,16632.54855
36774,230,74341.83795
36775,-999999,4532.976647
36776,-999999,2185.953964
36777,-999999,9561.202301
36778,-999999,15363.53057
36779,-999999,49689.40389
36780,138,14873.27746
36781,69,1479.743974
36783,-999999,381.8441693
36785,-999999,35624.69367
36786,138,5298.026912
36788,230,33067.81247
36789,100,6233.136022
36790,161,9863.684951
36791,138,23479.78007
36792,115,29206.89734
36793,-999999,3677.009696
36794,-999999,16041.38292
36795,115,16991.63685
36796,-999999,991.4650371
36797,-999999,7009.920547
36798,115,4031.662786
36799,-999999,3328.548163
36800,-999999,474.4983491
36802,115,5070.876992
36803,-999999,428.0663597
36804,345,77860.22147
36805,100,23354.07707
36806,-999999,3087.596043
36807,-999999,4166.976939
36808,-999999,111.0707108
36809,115,30882.28008
36810,-999999,34695.75326
36811,138,820.5828993
36812,69,15236.54718
36813,100,7656.660684
36814,-999999,417.1066573
36815,115,37553.8857
36816,230,4164.648236
36817,115,3828.741355
36818,115,17945.85056
36819,115,7374.399558
36820,138,22660.693
36821,138,8230.876149
36822,230,31745.72409
36823,-999999,26936.86212
36824,115,7.813083615
36825,230,2748.150063
36826,-999999,10.76775364
36827,-999999,487.5309057
36828,138,7943.190215
36829,115,35.35573362
36830,115,144.8702513
36831,115,33252.07752
36832,345,1753.787718
36833,230,282.7728879
36834,-999999,10472.80849
36835,-999999,441.5775153
36836,345,65186.45476
36837,138,10028.27557
36838,115,545.9393788
36839,-999999,13403.22676
36840,69,10271.35873
36841,115,1656.397149
36842,-999999,5479.929338
36843,230,38272.80985
36844,138,15612.63044
36845,115,75.95304233
36846,-999999,2471.933119
36847,-999999,35604.552
36848,115,27586.75893
36849,-999999,8559.188682
36850,100,9358.057404
36851,-999999,70814.38931
36852,115,169.119754
36853,138,4455.768843
36854,-999999,41479.5394
36855,-999999,8347.256246
36856,138,9368.495106
36857,115,8853.727757
36858,115,1527.034589
36859,-999999,287.111582
36860,-999999,78.26873922
36861,-999999,3894.88409
36863,500,73749.61575
36864,-999999,18172.30392
36865,-999999,7295.712317
36866,115,47473.83701
36867,230,307.4333845
36868,115,8792.080769
36869,115,548.2133897
36870,-999999,10267.93607
36871,-999999,2592.526105
36872,69,7472.095743
36873,138,19517.63005
36874,115,5496.573136
36875,-999999,8452.016804
36876,-999999,1359.781868
36877,138,4567.293106
36878,138,4599.765566
36879,-999999,1648.031377
36880,115,9669.834345
36881,161,6667.991663
36882,138,4023.993937
36884,100,4846.387645
36885,69,3205.850407
36886,115,65.40205926
36887,230,328.0292633
36888,345,146036.2042
36889,230,18945.78585
36890,-999999,25654.34052
36891,115,17647.194
36892,230,72.84486497
36893,69,11544.37731
36895,-999999,2517.78459
36896,230,15257.55215
36897,115,32584.51873
36898,230,47591.80722
36899,69,8422.539386
36900,-999999,1749.122724
36901,161,10540.09877
36902,138,11308.54223
36903,-999999,9038.006917
36904,34.5,66600.94203
36905,161,40369.09164
36906,-999999,10043.26066
36907,138,14967.66871
