HID,TID
511210210001363,536
511210210001376,536
511210208001831,934
511210211002987,1041
511210208001829,934
511210208001838,993
511210208001828,1250
511210210001375,536
511210208001826,1250
511210210001369,536
511210208001803,1020
511210208001833,840
511210208001836,1452
511210210001377,536
511210208001839,1250
511210208001832,840
511210208001807,1020
511210208001830,934
511210208001809,1020
511210208001823,1381
511210210001356,30
511210210001355,30
511210210001361,536
511210210001364,536
511210208001820,741
511210210001359,30
511210210001350,768
511210210001362,1385
511210208001805,1020
511210210001368,1385
511210210001360,30
511210208001835,1452
511210208001834,1452
511210208001837,993
511210210001344,1420
511210208001815,230
511210210001358,30
511210210001365,536
511210208001816,741
511210210001349,768
511210208001819,741
511210210001357,30
511210210001366,1385
511210208001806,1020
511210208001814,230
511210208001802,671
511210208001801,1020
511210208001804,228
511210210001351,768
5112102100097,13
511210208001812,230
51121020700700,1316
511210210001347,768
511210210001345,768
5112102100092,164
51121020700703,1196
5112102100090,164
5112102100095,13
511210210001353,30
511210208001813,230
511210208001800,671
511210208001810,1020
511210208001808,1020
511210210001342,1420
511210210001340,1420
5112102100081,636
511210210001343,1420
5112102100098,330
5112102100091,164
511210210001354,30
5112102100099,13
51121020700701,1316
511210210001352,768
5112102100096,13
511210210001348,768
511210208001811,1020
511210210001341,1420
5112102100088,979
5112102100093,164
5112102100083,979
511210208001817,741
511210210001346,768
5112102100094,164
51121020700702,1316
5112102100086,979
5112102100082,979
5112102100074,636
511210210001393,176
5112102100084,979
51121020700704,50
511210210001399,1455
5112102100079,636
511210210001394,176
511210208001818,741
511210210001397,598
51121020700705,50
511210210001386,645
511210210001380,166
5112102100085,979
5112102100087,979
5112102100072,636
5112102100070,1112
511210210001381,166
511210210001396,598
5112102100071,1112
5112102100073,636
511210210001390,645
5112102100075,636
5112102100080,636
511210210001387,645
51121020700729,236
51121020700737,1196
511210215003171,815
5112102100089,164
5112102100076,636
51121020700732,236
511210210001382,763
51121020700728,236
511210210001388,645
511210210001391,645
511210210001384,763
51121020700738,1196
511210215003175,1309
511210210001395,598
511210210001389,645
511210210001392,176
511210210001383,763
511210210001398,1455
51121020700744,482
511210215003178,357
51121020700734,236
51121020700736,236
51121020700733,236
51121020700731,236
51121020700742,482
511210215003173,328
51121020700730,236
511210210001385,645
5112102100078,636
511210215003176,1179
511210215003177,99
511210215003179,1385
511210215003169,921
511210215003174,180
51121020700739,1196
511210215003170,1486
511210215003166,1094
51121020700745,482
511210215003172,132
51121020700748,756
511210215003161,1019
511210215003156,1301
511210215003163,52
51121020700746,482
51121020700735,1196
511210215003165,309
5112102100077,636
51121020700743,482
51121020700749,482
51121020700707,585
511210215003162,706
511210215003168,1016
51121020700712,1194
511210215003164,1315
51121020700747,756
51121020700716,1196
511210203002288,1018
511210215003167,132
511210215003154,1343
511210215003155,1202
51121020700706,50
511210203002285,1018
511210203002281,1018
511210203002287,490
51121020700714,1194
51121020700717,1196
51121020700709,1194
51121020700740,236
51121020700741,392
511210215003160,516
511210203002282,1018
51121020700711,1196
511210215003150,605
511210215003151,1235
511210203002289,1018
511210215003153,1008
511210215003159,1214
511210215003152,641
511210203002283,1018
51121020700713,1196
51121020700715,1196
51121020700710,1194
511210215003158,861
51121020700708,1194
511210215003149,752
51121020700724,1196
511210215003147,1297
511210203002280,1018
51121020700720,1196
51121020700721,1196
511210215003157,99
51121020700723,1196
511210215003140,894
51121020700718,1196
511210215003148,1100
511210203002284,490
511210203002286,490
511210215003143,233
511210215003134,920
51121020700722,236
511210215003141,943
51121020700727,1196
511210215003145,543
51121020700776,473
51121020700725,236
51121020700719,1196
511210203002298,883
511210215003142,730
511210215003146,1405
51121020700771,482
511210215003139,1481
51121020700778,473
51121020700775,473
51121020700726,1196
511210215003144,548
511210215003131,303
511210203002290,1018
511210203002293,821
511210203002292,821
51121020700774,473
51121020700772,473
511210215003132,1251
511210214002002,234
51121020700773,473
511210214002007,1485
511210215003138,848
51121020700779,473
511210203002291,821
51121020700770,482
511210215003123,465
511210215003137,286
511210203002295,945
511210203002294,945
511210214002000,368
511210215003121,22
511210203002296,883
511210215003126,1023
511210215003124,449
51121020700777,473
511210214002006,698
511210215003135,213
511210215003130,213
51121020700785,392
511210203002297,883
51121020700789,1360
511210214002005,26
511210203002299,883
511210215003112,102
511210214002004,1105
51121020700787,392
51121020700782,1295
51121020700788,236
51121020700784,236
51121020700781,236
51121020700786,392
511210214002001,685
511210215003125,920
511210215003127,1309
511210215003129,1061
511210215003122,638
511210215003113,1239
511210215003119,916
511210215003128,751
51121020700780,1295
511210215003136,1405
511210214002003,274
511210215003116,799
511210215003120,1258
511210215003133,886
511210214002010,672
511210215003111,1019
51121020700783,236
511210214002014,344
51121020700751,482
511210215003118,406
511210215003114,302
51121020700759,392
511210214002019,117
511210214002013,246
511210214002009,19
511210215003117,145
511210214002012,18
511210214002015,360
511210214002008,146
511210214002018,1375
51121020700755,212
51121020700750,756
511210214002016,1404
51121020700752,756
511210214002021,26
51121020700757,392
51121020700756,212
511210214002017,885
51121020700758,392
51121020700753,212
51121020700754,212
511210214002023,908
51121020700766,482
511210215003115,830
511210215003101,1211
51121020700767,482
51121020700764,482
51121020700769,482
51121020700768,482
511210214002011,960
511210215003108,136
51121020700765,482
511210215003103,426
511210215003110,286
511210215003106,436
511210214002022,829
51121020700760,392
511210215003104,1035
511210214002028,878
511210214002025,1028
511210215003105,1087
511210214002020,472
511210215003107,412
511210215003100,257
511210215003109,273
51121020700763,756
511210203002347,866
511210203002345,490
511210203002357,1418
511210214002027,142
511210203002350,490
511210203002349,490
51121020700797,212
511210203002351,490
511210203002358,1418
511210214002026,834
511210203002352,490
511210203002354,490
511210203002356,945
511210203002359,1418
511210203002341,138
51121020700796,1360
511210203002327,444
51121021400700,1152
51121020700793,1360
51121020700795,1360
51121020700798,212
51121020700799,212
511210214002029,119
511210214002024,719
511210203002342,138
511210203002343,138
511210203002344,138
511210203002339,490
511210203002326,279
51121020700790,1360
511210203002353,490
511210203002348,490
51121020700761,1295
511210203002355,945
511210203002346,490
511210215003102,1047
51121020700762,756
51121021400712,1073
511210203002334,138
511210203002319,1024
511210203002317,1024
511210203002324,444
511210203002332,490
511210215003093,1032
51121020700794,1360
51121021400703,1152
51121021400710,1152
51121020700791,212
511210203002336,490
511210203002333,138
511210203002320,279
511210203002323,279
511210203002318,1024
511210203002340,138
51121020700792,1360
51121021400705,3
511210203002321,279
51121021400706,1152
51121021400708,1073
511210203002328,490
511210203002325,444
51121021400709,1152
511210203002329,490
511210215003092,605
51121021400702,3
511210203002330,138
511210215003097,1054
511210203002322,279
51121021400711,1073
51121021400722,616
511210215003098,615
51121021400701,3
511210215003095,1076
511210203002335,138
51121021400707,3
51121021400704,1152
51121021400721,747
511210203002389,1353
511210215003090,39
51121021400732,1152
51121021400716,747
511210215003099,920
51121021400718,616
511210203002385,193
51121021400723,616
51121021400715,267
511210203002338,490
511210215003089,682
511210215003081,49
511210203002331,138
511210215003094,661
511210215003091,1076
511210215003082,341
511210203002384,490
51121021400713,1073
511210203002387,193
511210203002380,821
51121021400717,747
51121021400720,747
51121021400714,1073
51121021400725,1152
511210203002337,490
511210215003096,426
51121021400730,1152
511210203002382,490
511210203002397,182
511210215003084,694
511210203002386,193
511210203002383,490
511210215003085,277
511210215003086,328
51121021400727,443
511210203002396,1353
511210215003079,610
511210215003070,1198
511210203002398,182
511210215003071,1437
511210203002390,182
511210215003078,1100
51121021400728,1152
511210203002395,182
51121021400726,443
51121021400724,1152
511210215003087,605
511210215003083,465
511210203002366,182
511210215003073,303
51121021400719,616
511210215003074,1348
51121021400739,82
51121021400731,1152
511210203002391,1353
51121021400735,267
51121021400740,1287
51121021400729,939
511210215003072,62
51121021400742,1287
511210215003088,1411
511210203002365,1024
511210215003075,1319
511210203002393,1353
511210203002394,1353
511210215003076,54
511210203002392,1353
51121021400741,616
51121021400745,323
511210203002381,821
511210215003080,12
511210203002399,1353
51121021400734,1152
51121021400751,616
51121021400733,1152
511210203002388,1029
511210203002361,1418
51121021400756,1311
51121021400737,82
511210203002360,1418
51121021400743,1311
51121021400736,267
511210215003077,1066
51121021400738,82
51121021400750,616
51121021400744,323
51121021400746,1311
51121021400754,616
511210203002362,1024
51121021400763,443
511210215003062,1303
511210215003067,102
511210215003061,1076
51121021400747,616
51121021400760,443
511210203002371,1024
511210203002368,1024
51121021400752,616
511210203002364,1024
5112102100061,979
51121021400753,616
51121021400761,443
511210215003060,638
511210215003066,1162
511210215003065,388
511210203002376,883
511210215003069,894
51121021400755,616
511210203002369,1024
511210215003064,12
5112102100062,979
511210215003068,196
511210203002379,821
511210203002372,1024
51121021400757,1311
511210203002373,1418
511210203002363,1024
51121021400766,443
5112102100067,1112
51121021400769,723
51121021400767,160
511210215003063,1363
51121021400748,616
51121021400749,616
5112102100069,1112
51121021400762,443
5112102100060,1341
51121021400765,443
5112102100056,752
511210203002378,821
5112102100064,106
51121021400772,280
51121021400758,1311
51121021400773,280
5112102100066,106
51121021400771,280
51121021400764,1287
5112102100050,636
511210203002370,1024
5112102100063,979
51121021400759,443
5112102100065,106
511210203002375,883
511210203002377,883
51121021400775,98
511210208001886,1250
51121021400784,280
5112102100052,636
511210203002374,883
5112102100053,636
51121021400770,98
51121021400777,98
5112102100051,636
5112102100058,1341
5112102100068,1112
51121021400783,957
51121021400780,957
511210208001889,1452
5112102100059,1341
5112102100054,636
51121021400778,98
5112102100057,752
51121021400787,280
511210208001890,1452
51121021400779,98
5112102100040,1278
511210208001891,1452
51121021400790,280
5112102100048,636
51121021400781,957
511210208001884,1250
511210208001883,1250
51121021400776,98
51121021400774,786
51121021400798,876
5112102100042,405
511210208001892,1452
511210208001885,1250
5112102100055,752
5112102100043,405
5112102100047,13
51121021400768,160
51121021400788,280
511210208001893,1320
5112102100044,13
5112102100049,636
51121021400785,280
51121021400782,957
5112102100033,1112
511210208001887,1452
5112102100046,13
511210208001888,1452
5112102100045,13
51121021400791,280
51121021400793,876
511210208001894,1452
51121021400799,503
511210210001337,765
5112102100034,1112
51121021400796,160
5112102100035,1112
5112102100031,175
511210208001862,1250
511210210001335,765
51121021400797,160
511210208001895,1452
5112102100038,1278
511210210001334,765
51121021400786,280
51121021400789,280
51121021400795,823
5112102100041,405
511210210001330,765
511210203002305,1024
511210210001336,598
511210208001898,1452
51121021400794,823
511210208001864,840
511210208001863,1250
5112102100030,175
511210208001899,171
511210210001332,765
511210208001897,1452
5112102100039,1278
5112102100037,1112
5112102100032,175
511210208001896,1452
51121021400792,876
511210208001861,1110
511210208001866,1110
5112102100036,1112
511210203002301,1029
511210210001323,1460
511210210001333,765
5112102100021,752
5112102100028,175
511210208001869,1452
5112102100020,13
511210208001867,1110
511210208001865,1452
511210210001338,598
511210208001868,1110
511210210001339,1420
511210208001876,1326
511210210001331,765
5112102100027,175
511210210001326,1460
511210210001327,1460
511210203002304,866
5112102100022,752
5112102100025,1341
511210203002300,1029
5112102100024,1341
5112102100010,636
5112102100011,636
5112102100023,752
511210210001322,1460
511210208001871,1250
511210208001872,1250
511210210001325,1460
511210203002306,1024
511210208001878,1326
5112102100017,636
5112102100018,13
5112102100013,636
5112102100019,13
5112102100012,636
5112102100014,636
511210210001324,1460
511210203002308,866
5112102100015,636
511210208001875,1326
511210208001873,1250
511210208001870,1110
511210203002309,490
5112102100026,13
511210210001315,1099
511210203002313,1024
511210208001880,840
511210208001849,705
511210203002307,490
511210210001313,166
511210208001881,1452
511210203002316,1024
511210210001320,1099
511210203002302,883
511210210001329,765
511210208001879,1250
511210208001877,1326
511210210001318,1099
511210208001874,1326
511210208001847,230
511210208001844,230
511210210001328,349
5112102100029,175
511210210001321,1460
511210203002303,490
511210208001840,1250
511210210001317,1099
511210203002314,1024
511210208001842,1326
511210203002310,490
511210203002315,1024
511210203002312,866
511210210001302,131
511210210001316,1099
5112102100016,636
511210208001848,230
511210208001882,1250
511210210001312,166
511210203002311,490
511210210001314,166
511210210001308,131
511210208001845,1326
511210210001304,131
511210208001843,230
511210208001858,1250
511210208001854,705
511210208001859,1452
511210208001846,230
511210210001305,131
511210208001841,1250
511210210001310,30
511210208001857,1326
511210208001948,1452
511210210001307,131
511210210001311,30
511210208001850,230
511210208001852,230
511210205002083,594
511210208001947,1452
511210205002085,101
511210210001491,1372
511210208001851,230
511210208001856,1326
511210208001946,755
511210208001940,755
511210210001499,349
511210215003217,1397
511210215003212,1309
511210210001493,1372
511210215003214,986
511210208001941,530
511210208001855,230
511210205002084,594
511210210001319,1099
511210210001494,1372
511210215003213,582
511210205002082,594
511210210001495,1372
511210208001942,530
511210208001945,1452
511210210001496,541
511210210001300,708
511210210001498,541
511210205002080,594
511210204003,879
511210215003211,1405
511210210001492,285
511210210001301,708
511210215003216,779
511210208001860,1452
511210210001306,131
511210208001853,230
511210210001309,131
511210210001303,131
511210204002,879
511210208001958,564
511210205002081,942
511210208001943,530
511210205002087,853
511210215003210,1019
511210205002097,853
511210205002088,853
511210204001,879
511210204009,879
511210205002089,853
511210204007,43
511210215003203,180
511210205002093,1133
511210205002095,1133
511210210001497,541
511210208001949,755
511210205002086,853
511210208001959,858
511210215003215,1481
511210210001489,1372
511210215003208,463
511210215003207,412
511210215003206,174
511210204005,879
511210208001957,564
511210210001490,1372
511210210001482,349
511210205002096,853
511210215003200,693
511210208001944,1452
511210205002092,1133
511210210001485,1372
511210215003209,231
511210215003202,992
511210208001952,530
511210210001481,765
511210205002094,1133
511210204004,879
511210215003205,358
511210210001488,1372
511210205002091,101
511210210001477,1420
511210208001953,858
511210210001478,1420
511210215003201,759
511210210001483,765
511210208001951,1452
511210210001480,1420
511210208001950,755
511210208001927,993
511210205002090,101
511210210001479,1420
511210215003204,1405
511210208001956,858
511210208001921,373
511210210001473,176
511210208001954,1281
511210210001486,1372
511210205002099,594
511210210001484,349
511210210001474,285
511210208001924,993
511210208001920,934
511210205002098,594
511210208001926,993
511210208001925,993
511210210001471,176
511210210001460,176
511210208001930,993
511210208001923,993
511210210001468,607
511210208001939,755
511210208001929,993
511210210001470,607
511210210001461,176
511210208001905,171
511210210001462,176
511210208001935,652
511210208001902,171
511210208001937,993
511210208001938,755
511210208001932,652
511210208001933,652
511210208001908,1104
511210208001928,993
511210210001487,285
511210208001909,1104
511210210001464,607
511210208001931,652
5112102090095,207
5112102090094,1236
5112102090098,1236
511210208001907,1104
511210210001467,607
511210208001922,373
511210208001903,171
511210208001934,1250
511210210001465,607
511210208001901,171
511210208001915,1381
5112102090091,1236
511210208001936,993
511210210001466,607
5112102090090,1236
511210208001955,564
511210210001475,1420
5112102090079,1490
511210210001472,176
511210210001476,1420
5112102090084,207
51121020700608,1295
5112102090093,207
5112102090087,1236
5112102090097,1236
511210208001906,171
511210210001463,1420
51121020700607,1295
511210210001469,1081
511210208001900,171
5112102090092,555
5112102090096,1236
511210208001918,1381
5112102090089,1236
511210208001904,171
511210208001916,1381
5112102090099,1236
511210208001912,1104
511210208001919,934
511210215003299,1087
5112102090046,1077
51121020700609,1295
5112102090080,488
5112102090083,207
511210208001917,1381
5112102090086,207
5112102090085,207
511210208001911,1104
5112102090047,555
5112102090088,1236
5112102090078,1490
511210208001914,1381
5112102090045,35
511210205002006,1209
511210205002004,1209
51121020700612,1291
5112102090052,555
511210215003298,259
51121020700615,298
511210215003293,721
51121020700614,298
5112102090055,1236
51121020700610,1295
51121020700613,1291
511210215003292,1301
5112102090081,488
511210215003291,99
51121020700619,298
5112102090082,1444
5112102090048,555
511210205002001,994
511210215003297,1170
5112102090051,555
511210215003287,1307
5112102090049,555
511210205002005,1209
51121020700617,298
5112102090054,1236
5112102090053,555
51121020700611,1291
511210205002003,1209
51121020700616,298
5112102090035,1236
511210215003280,406
511210215003288,185
511210215003290,22
511210215003296,1468
511210208001910,1104
5112102090050,555
511210208001913,1381
5112102090039,1236
511210205002017,618
511210215003286,174
5112102090037,1236
51121020700618,298
511210215003289,438
511210205002016,618
51121020700624,1273
51121020700622,1273
511210215003295,892
5112102090034,1236
511210215003294,1214
511210205002000,994
511210205002002,1209
5112102090036,1236
511210205002014,1156
51121020700625,1273
51121020700621,1273
511210205002013,1156
5112102090040,733
511210215003281,892
5112102090042,733
511210205002010,594
51121020700626,1273
51121020700620,298
51121020700623,1273
511210215003283,32
5112102090067,1077
5112102090041,733
511210205002012,594
511210215003284,414
5112102090043,733
511210215003282,1170
5112102090044,733
511210215003277,1218
511210205002020,84
5112102090038,1236
511210205002007,84
511210215003285,412
51121020700627,1273
51121020700628,1273
511210205002025,1257
511210205002011,594
5112102090069,1490
511210205002015,1156
511210215003276,475
5112102090072,1490
511210205002023,618
5112102090077,35
511210205002027,1257
5112102090068,1077
511210205002028,887
5112102090076,1490
511210205002009,1209
511210215003279,121
5112102090070,1490
5112102090071,1490
511210215003270,1239
5112102090059,555
5112102090075,1490
511210215003272,1136
511210205002026,1257
511210205002024,1257
5112102090074,1490
511210215003268,641
5112102090073,1490
511210205002008,1156
511210215003278,1221
511210205002019,618
511210215003271,567
511210205002031,887
511210205002036,321
511210205002021,618
511210215003273,943
511210215003260,145
511210205002022,618
511210215003267,696
5112102090061,1236
511210215003274,772
511210215003266,779
5112102090064,1077
5112102090062,1077
511210205002037,887
5112102090063,1077
5112102090056,555
51121020700602,1194
5112102090065,1077
511210205002038,887
5112102090058,555
5112102090066,1077
511210205002033,84
511210215003269,610
511210205002039,594
511210205002018,618
511210205002032,887
511210205002030,887
51121020700600,1194
511210215003275,538
51121020700601,1194
511210205002035,887
511210215003261,1165
51121020700606,236
51121020700603,236
511210215003254,12
511210215003262,41
511210215003263,799
511210215003259,815
511210215003256,534
511210215003251,213
51121020700654,222
511210205002041,1209
511210205002042,1209
51121020700658,222
51121020700651,1141
511210215003253,174
51121020700659,222
511210205002048,1209
51121020700656,222
511210205002043,1209
511210205002034,711
5112102090010,8
5112102090057,1236
511210215003265,62
51121020700652,222
511210215003258,550
51121020700650,1141
511210205002049,1209
511210205002046,1209
511210205002045,1209
511210205002047,1209
51121020700657,222
5112102090011,260
51121020700653,222
511210215003257,828
511210215003255,892
51121020700655,222
51121020700660,757
51121020700604,392
51121020700605,236
5112102090060,1236
511210205002029,887
511210215003264,1075
511210205002040,887
51121020700666,1194
511210215003244,463
511210205002058,887
51121020700667,1194
51121020700661,757
511210205002052,711
51121020700668,1194
511210215003243,1300
51121020700665,1194
511210205002050,711
51121020700663,757
511210215003250,567
511210205002044,1209
511210205002051,711
511210215003252,516
511210215003242,542
511210215003241,886
511210215003249,921
51121020700662,757
511210205002053,711
511210215003246,1319
51121020700669,1194
511210215003245,909
511210215003247,811
511210205002054,711
51121020700629,1273
511210205002064,1156
511210215003233,913
51121020700632,767
5112102090023,1127
5112102090026,1236
511210215003237,200
511210215003232,902
511210215003234,1438
511210205002059,235
51121020700635,871
511210215003248,303
511210205002060,711
51121020700664,1194
5112102090033,1236
5112102090025,362
51121020700634,871
51121020700639,515
511210205002056,711
5112102090027,1236
511210205002068,1156
5112102090029,1236
511210205002055,711
511210215003231,62
5112102090028,1236
511210215003240,563
511210205002062,594
511210215003236,476
5112102090024,1127
51121020700638,515
511210205002063,594
511210205002057,711
5112102090032,1236
51121020700631,1273
511210205002065,1156
51121020700633,515
51121020700636,871
511210215003230,208
5112102090030,1236
511210215003239,67
511210215003235,1117
511210215003238,1066
511210205002069,321
511210215003229,303
5112102090031,1236
51121020700637,871
511210205002061,711
5112102090016,207
511210205002071,321
511210215003224,1115
511210205002073,942
511210205002067,1156
511210215003221,338
51121020700644,1141
5112102090015,207
51121020700643,1141
511210205002066,1156
511210205002072,321
5112102090017,207
511210215003223,208
5112102090019,207
511210215003228,1136
5112102090014,327
51121020700699,1316
511210205002074,235
511210205002075,235
511210215003222,1211
51121020700645,1141
51121020700630,1273
511210205002078,594
51121020700646,1141
511210215003225,626
51121020700647,1141
5112102090022,1127
51121020700642,585
51121020700696,1316
51121020700690,757
5112102090013,260
511210203002466,138
5112102090018,207
51121020700693,757
511210205002076,594
51121020700648,1141
51121020700691,757
511210203002467,1353
511210205002077,594
511210203002469,138
511210205002070,942
51121020700640,585
511210215003219,264
51121020700694,757
5112102090021,1127
5112102090020,207
51121020700698,1316
51121020700649,1141
511210205002079,594
51121020700695,1316
51121020700641,585
511210215003227,436
511210215003226,1307
51121020700692,1194
511210215003220,811
511210203002468,138
511210203002470,710
511210203002477,346
511210203002463,138
511210203002465,138
511210203002443,138
51121020700678,1291
51121020700677,1295
511210203002461,138
51121020700697,1316
511210203002472,148
511210203002476,710
511210203002474,148
511210203002462,138
511210215003218,852
511210203002464,138
511210203002448,866
51121020700671,236
51121020700679,1291
511210203002473,148
51121020700680,1291
511210203002446,138
511210203002442,138
511210203002475,148
511210203002460,138
51121020700676,1295
511210203002452,490
511210203002439,138
511210203002478,148
511210203002454,490
51121020700682,298
51121020700686,757
511210203002453,490
511210203002441,138
51121020700672,392
511210203002445,138
511210203002479,148
511210203002471,1146
511210203002459,490
51121020700687,757
511210203002451,490
511210203002438,138
51121020700675,236
51121021400608,300
511210203002455,490
511210215003199,302
51121020700674,1295
511210203002449,138
51121020700684,298
51121021400612,1210
51121020700673,236
511210203002447,138
51121021400601,1089
511210203002457,490
51121020700683,298
51121021400622,787
51121021400615,155
511210203002458,490
51121021400606,1089
511210215003195,175
511210215003198,188
511210215003192,567
51121021400619,834
51121021400610,300
51121021400603,1089
51121021400618,834
51121021400614,677
51121021400617,1078
51121021400605,1089
51121021400620,834
511210203002480,346
511210215003197,981
511210203002485,148
511210215003193,99
511210203002486,1146
511210203002483,1146
51121021400631,899
511210215003189,132
511210215003188,1218
51121021400633,899
511210215003180,619
51121021400630,899
511210203002444,138
51121020700670,392
51121021400632,899
511210203002484,1146
511210203002481,1146
511210203002482,148
511210215003190,992
51121021400626,970
511210203002489,710
511210203002488,148
511210215003194,410
511210203002487,710
511210215003185,1309
51121021400621,834
51121021400623,552
511210215003196,974
51121021400616,1078
51121021400604,552
51121021400607,1089
51121020700688,1196
511210215003191,39
51121021400602,552
51121021400634,899
511210215003187,1045
51121021400624,1089
51121021400611,300
51121021400609,300
511210203002450,490
51121021400613,1464
511210203002440,138
51121021400600,1089
51121020700689,545
511210203002456,490
51121020700681,1291
511210203002498,346
511210210001413,1420
51121021400629,899
51121021400627,970
511210203002490,1146
51121021400635,899
511210210001417,768
511210215003184,819
51121021400625,552
511210203002499,346
511210215003181,735
511210215003183,309
511210215003182,213
511210203002496,148
51121021400641,995
51121021400640,1089
511210210001418,768
511210203002495,148
511210210001415,30
51121021400643,787
51121021400645,552
511210215003186,749
51121021400628,970
511210210001411,296
511210203002494,346
511210210001414,30
51121021400637,834
51121021400646,552
511210203002491,1146
511210203002493,710
511210210001416,30
511210210001412,296
51121021400638,677
51121021400648,368
51121021400644,787
511210203002497,1146
511210210001402,502
511210210001404,502
511210203002492,710
51121021400642,1089
511210210001410,296
511210210001408,296
51121021400636,352
511210210001407,296
51121021400663,601
51121021400649,677
51121021400647,552
51121021400650,834
511210210001400,502
51121021400661,1277
511210210001406,296
511210210001409,296
51121021400639,834
51121021400654,834
51121021400653,1078
51121021400673,443
51121021400652,1078
51121021400672,509
51121021400667,443
51121021400659,1277
51121021400670,509
51121021400664,601
51121021400678,939
51121021400668,443
51121021400679,938
51121021400660,1277
51121021400682,1190
51121021400675,443
51121021400657,552
51121021400655,834
51121021400656,552
51121021400676,3
51121021400662,601
51121021400658,552
51121021400674,443
511210210001401,502
51121021400666,509
51121021400651,1078
511210210001458,645
51121021400686,939
511210210001403,502
511210210001455,176
511210210001450,541
51121021400687,939
51121021400671,509
51121021400677,939
511210203002416,1029
51121021400665,509
511210210001456,176
511210210001405,502
51121021400680,938
511210203002419,883
511210208001984,993
511210208001983,993
511210203002418,1029
511210208001985,1326
51121021400669,443
511210208001987,993
51121021400684,747
51121021400681,939
511210203002422,1029
511210210001452,645
511210210001457,645
511210208001988,1326
511210210001453,645
511210210001445,349
511210210001444,349
511210210001451,541
511210208001986,993
51121021400683,747
511210210001459,645
511210208001989,1326
51121021400688,267
51121021400692,267
511210203002423,1029
511210203002425,193
511210203002421,1029
511210210001454,176
511210208001991,1326
511210203002426,1024
511210208001992,1326
511210208001990,1326
51121021400698,267
51121021400689,267
51121021400691,267
511210208001982,993
511210203002417,1029
511210203002424,193
511210208001994,363
51121021400690,267
511210210001442,349
51121021400699,3
511210210001447,541
511210208001997,363
511210210001448,541
511210210001443,349
511210208001993,1320
51121021400696,939
511210210001446,541
51121021400685,3
51121021400695,939
51121021400694,323
511210203002437,138
511210210001435,89
511210203002431,1024
511210203002435,182
51121021400693,267
51121021400697,267
511210203002420,1029
511210210001449,541
511210203002427,1024
511210208001968,564
511210208001969,564
511210208001996,932
511210203002429,599
511210210001440,349
511210208001999,363
511210208001965,1281
511210208001998,363
511210210001437,89
511210203002434,490
511210203002428,599
511210210001441,349
511210210001434,1455
511210208001995,932
511210203002436,138
511210203002402,821
511210208001964,564
511210210001436,89
511210210001433,89
511210203002401,1024
511210210001439,349
511210203002432,490
511210208001962,564
511210210001430,997
511210210001438,89
511210208001961,993
511210203002430,599
511210203002433,490
511210208001975,858
511210210001431,285
511210208001960,993
511210210001424,645
511210208001963,61
511210208001966,858
511210210001432,89
511210208001970,61
511210210001423,768
511210208001974,564
511210208001978,993
51121021400480,642
511210208001979,564
511210203002400,182
511210208001973,1281
511210210001420,645
511210208001971,858
511210210001428,997
511210203002404,138
511210208001967,858
511210210001425,645
511210203002409,182
511210208001976,61
511210210001426,768
511210210001422,768
51121021400491,1109
511210203002405,138
511210203002413,1029
51121021400481,260
511210210001427,1420
511210208001980,993
511210203002407,182
511210210001429,1455
511210208001977,564
51121021400482,260
511210203002410,182
51121021400493,34
51121021400489,318
511210203002403,138
51121021400483,260
511210203002411,821
51121021400484,260
511210208001972,564
51121021400488,318
511210208001981,993
511210203002406,182
511210210001419,768
511210203002415,1029
511210210001421,645
51121021400499,1109
51121021400495,1296
51121021400486,34
51121021400494,1296
511210203002412,821
51121021400487,1296
511210203002408,182
511210203002414,1029
51121021400497,318
511210210001590,765
51121021400498,1109
511210210001592,765
511210210001591,765
51121021400492,1296
511210210001580,296
51121021400490,1296
511210210001596,765
511210210001587,1455
511210210001588,1455
511210210001589,765
511210203002069,292
511210205002126,507
511210210001597,349
51121021400496,318
511210210001599,349
511210210001583,296
511210203002061,218
511210210001581,296
511210210001586,502
511210203002065,1065
511210203002064,1065
511210205002124,507
511210210001598,349
511210210001582,296
511210210001584,296
511210205002120,507
511210210001593,765
511210205002118,507
511210210001594,765
511210203002067,292
511210205002130,1156
511210205002138,1257
511210205002121,1257
511210203002063,218
511210203002060,218
511210203002062,218
511210205002117,1257
511210214002204,459
51121020700501,585
511210214002202,988
511210210001585,296
511210210001595,765
511210214002200,1259
511210214002206,1088
511210205002127,507
511210214002201,51
511210205002122,1257
511210203002066,1065
511210203002078,1057
51121020700506,545
511210214002205,560
511210203002068,292
51121020700505,545
51121020700502,585
511210205002125,507
51121020700507,545
511210203002079,1057
51121020700504,545
51121020700500,871
511210205002137,1257
511210205002136,369
511210214002216,471
511210203002074,1065
511210203002076,1329
511210203002072,1335
511210205002119,507
511210205002133,369
511210205002144,1257
51121020700503,585
511210205002134,369
511210205002145,1257
511210205002149,235
511210203002073,1335
511210205002135,369
511210214002213,297
511210214002212,3
511210205002141,1257
511210214002203,472
511210205002147,235
511210205002123,507
511210205002132,369
511210205002142,1257
511210203002071,1335
511210205002131,1156
511210214002211,1123
511210205002140,1257
511210205002148,235
511210214002210,908
511210214002209,1259
511210214002208,820
511210214002214,57
511210214002215,161
511210205002143,1257
511210205002128,1257
511210203002046,1065
511210205002129,1257
511210203002075,1329
511210203002049,678
511210205002146,235
511210203002048,1335
511210203002045,1065
511210205002139,1257
