node,x,y
171529522,-80.29311,37.22364
171529530,-80.29193,37.22575
335455705,-80.47148,37.24059
335455706,-80.47302,37.24257
335455710,-80.47342,37.24308
275983408,-80.36694,37.13126
24881308,-80.24936,37.17234
171529943,-80.24876,37.17167
171529905,-80.25342,37.17267
806148412,-80.33266,37.13542
806148411,-80.32477,37.13909
171517427,-80.43355,37.15861
171517431,-80.43295,37.1598
171518277,-80.40752,37.137
171518281,-80.40586,37.13706
335463806,-80.4979,37.17428
335463808,-80.49774,37.1751
918458223,-80.38812,37.11262
918458224,-80.38811,37.1127
171518026,-80.38778,37.11554
243540937,-80.50629,37.03002
915003620,-80.50814,37.03361
171511408,-80.50061,37.03708
171517385,-80.43509,37.15206
171517378,-80.43447,37.14968
171518568,-80.40411,37.13099
171518570,-80.40378,37.13311
243540712,-80.37943,37.135
171525024,-80.38186,37.13506
171521355,-80.42352,37.23864
171521348,-80.42474,37.2398
171521360,-80.42237,37.23729
215650337,-80.42175,37.23656
275502349,-80.42139,37.23616
171522203,-80.39859,37.23898
171518083,-80.42262,37.13192
171518081,-80.42391,37.13145
171519829,-80.44372,37.23212
171519524,-80.44801,37.2316
338857662,-80.4383,37.16868
338857669,-80.43944,37.16803
171517428,-80.43215,37.16056
171517423,-80.43491,37.15861
171515934,-80.50674,37.21235
171515752,-80.50448,37.20907
171515491,-80.51148,37.21728
171515503,-80.51489,37.22529
915028131,-80.5143,37.22687
915028132,-80.51355,37.22913
171515516,-80.51352,37.22948
918461185,-80.51154,37.21762
171516578,-80.44051,37.09086
914900164,-80.40457,37.22956
275501394,-80.42827,37.23556
171521790,-80.40337,37.21242
921334847,-80.43519,37.12108
950306751,-80.4302,37.12353
950306752,-80.43027,37.12462
171521209,-80.41572,37.22575
171521135,-80.4168,37.22678
1045485961,-80.41688,37.22686
1045486015,-80.41635,37.22634
1045486017,-80.41604,37.22605
1044104367,-80.41797,37.22768
1045486923,-80.41833,37.22769
1045486924,-80.41927,37.22804
1045486930,-80.41862,37.22768
1045486927,-80.41885,37.22773
1045486939,-80.41744,37.22747
1045486944,-80.41766,37.22759
1045492536,-80.41892,37.22776
171521871,-80.40338,37.22592
171521882,-80.40075,37.22341
921334849,-80.43349,37.12248
171517905,-80.40071,37.11726
922394298,-80.43252,37.1556
922394297,-80.43188,37.15582
243540961,-80.41812,37.28463
915014788,-80.41845,37.28472
243540959,-80.41919,37.28492
917380247,-80.49078,37.09926
914996776,-80.49379,37.10315
171521802,-80.40093,37.21044
171518645,-80.40335,37.14956
171518643,-80.40326,37.14831
171518649,-80.40248,37.14622
171518648,-80.40219,37.14536
171518637,-80.40184,37.14255
338857532,-80.41164,37.10921
338857527,-80.41777,37.11111
171516531,-80.45472,37.11138
171516519,-80.45713,37.11163
916275200,-80.42938,37.18497
335463543,-80.42956,37.18546
171525866,-80.33607,37.13916
275987670,-80.26363,37.16432
171528915,-80.25457,37.16577
916273489,-80.26513,37.16594
917767677,-80.2592,37.16449
917767678,-80.25818,37.16455
171528445,-80.26943,37.16587
979687312,-80.26839,37.16613
851472977,-80.37462,37.12833
221977808,-80.38876,37.12674
922334502,-80.26926,37.25832
922334500,-80.27068,37.26015
922334501,-80.2693,37.26093
171522080,-80.40173,37.23186
335462904,-80.45655,37.11467
335462901,-80.45528,37.11518
196301433,-80.52285,37.13661
196301434,-80.5233,37.13667
275512886,-80.42162,37.19329
1045479701,-80.40989,37.20479
171520572,-80.40988,37.20494
1045480260,-80.40628,37.1988
1045480265,-80.40544,37.19896
171520785,-80.40497,37.19906
1045480267,-80.40733,37.19964
1045479716,-80.40788,37.20019
1045479703,-80.40994,37.20327
1045480275,-80.40991,37.20408
171520569,-80.40945,37.20139
1045480288,-80.40981,37.20189
1045480291,-80.40994,37.20318
1045480294,-80.40995,37.20238
1045480303,-80.4086,37.20069
171524076,-80.35736,37.05483
171524085,-80.36002,37.06251
275496844,-80.4517,37.23832
171519647,-80.44981,37.23928
275496842,-80.4522,37.2389
171514437,-80.48534,37.12941
171510656,-80.55456,37.24942
171522400,-80.55511,37.25548
24883442,-80.21004,37.23689
24883441,-80.20852,37.23664
24883444,-80.20127,37.2354
1061989640,-80.49512,37.17295
1061989639,-80.49895,37.17383
275985725,-80.44713,37.11391
335462892,-80.45505,37.11524
335462898,-80.4553,37.11537
335462908,-80.4584,37.11754
171519859,-80.44181,37.23909
171519846,-80.44526,37.23953
243540881,-80.50688,37.08892
335463024,-80.50739,37.08963
335463031,-80.50572,37.09065
335463073,-80.50683,37.08783
878521955,-80.50599,37.08712
335463075,-80.50568,37.08789
914981063,-80.50486,37.08698
1045494410,-80.50475,37.087
878521956,-80.5037,37.0877
1045494413,-80.50371,37.08874
878521957,-80.50346,37.08933
1045503963,-80.50477,37.09071
171519029,-80.45541,37.20739
171519039,-80.45494,37.20919
171519056,-80.45301,37.21003
171519747,-80.44647,37.22315
171513265,-80.51899,37.09165
914996777,-80.51497,37.09535
275506474,-80.3924,37.2066
275506475,-80.39269,37.20701
275506477,-80.39415,37.20943
275506491,-80.39388,37.20869
275506494,-80.39277,37.20741
275506502,-80.39522,37.20656
275506506,-80.39346,37.20692
171519833,-80.44307,37.23494
171519831,-80.44326,37.23401
915037722,-80.44352,37.23184
979672972,-80.42796,37.02972
171512131,-80.42798,37.02992
171530701,-80.18059,37.15447
1054088686,-80.1808,37.15526
171522646,-80.44683,37.27696
171522620,-80.45089,37.27165
243541065,-80.44523,37.26058
171522666,-80.44455,37.25996
171512640,-80.40437,37.01506
171523617,-80.38172,37.01949
915012889,-80.41855,37.02043
171518432,-80.42165,37.16209
171518433,-80.42079,37.16238
275975489,-80.41962,37.16331
869008714,-80.41989,37.16277
1084216965,-80.42388,37.16128
338858528,-80.4268,37.24711
171527678,-80.30171,37.10281
171527789,-80.29434,37.11208
979704817,-80.39471,37.13324
171520524,-80.40911,37.19306
338857256,-80.37294,37.19442
171526348,-80.31159,37.1557
1135213088,-80.319,37.3629
171517683,-80.41817,37.12742
171517675,-80.41838,37.12646
275982028,-80.41757,37.12683
171522084,-80.40277,37.23567
171521662,-80.40727,37.23262
171521661,-80.40792,37.23221
171521649,-80.4086,37.23172
171521281,-80.41077,37.23027
171521250,-80.41156,37.22973
171518490,-80.40798,37.15034
171518489,-80.40812,37.14953
171518361,-80.40827,37.14862
171522295,-80.39246,37.23121
842866288,-80.44596,37.11187
842866287,-80.44275,37.11442
171512098,-80.43893,37.03129
171518577,-80.4007,37.13261
171518601,-80.4004,37.13275
171518660,-80.39827,37.13979
171518615,-80.39926,37.13719
171518578,-80.40068,37.13377
171518618,-80.39836,37.13805
171518596,-80.40085,37.13782
171518597,-80.40067,37.13844
171528949,-80.2539,37.16881
338872323,-80.25397,37.16901
171528948,-80.25406,37.16923
335459790,-80.41285,37.04214
171520853,-80.39604,37.20843
216627704,-80.3965,37.20761
216627705,-80.39559,37.20777
171517295,-80.42678,37.1428
171524259,-80.34112,37.03953
275159916,-80.53222,37.22702
171510667,-80.55126,37.24978
171515403,-80.54334,37.23561
916275282,-80.53448,37.22855
171517708,-80.41476,37.11588
335465205,-80.49898,37.2296
915042717,-80.49864,37.23014
171515991,-80.49814,37.22985
171518084,-80.42203,37.13332
171518080,-80.42228,37.13392
171518092,-80.4229,37.13527
171529941,-80.24923,37.17146
171510020,-80.60178,37.22057
171521788,-80.40444,37.21171
171519654,-80.44884,37.23888
171523053,-80.4071,37.26183
171523101,-80.40751,37.26215
171517052,-80.44832,37.15418
171517058,-80.44786,37.15529
851486861,-80.27069,37.248
851488482,-80.27521,37.25157
171521678,-80.41033,37.23906
171521671,-80.41096,37.23885
171521677,-80.41063,37.23903
335455628,-80.45954,37.23416
335450613,-80.41914,37.1495
335450616,-80.42018,37.14998
171514528,-80.48016,37.13669
917380121,-80.42665,37.01493
171522150,-80.40261,37.24064
922324466,-80.38941,37.13868
922324467,-80.38977,37.13972
335463469,-80.42375,37.19706
275512603,-80.42351,37.19819
243541563,-80.42128,37.19784
916275794,-80.42077,37.19825
243541560,-80.42048,37.19848
922329147,-80.42216,37.19681
916249466,-80.2845,37.13596
916249467,-80.28497,37.13688
338869342,-80.28662,37.13764
171522053,-80.39339,37.22312
171522048,-80.39455,37.22267
335458912,-80.27013,37.24737
335458940,-80.27221,37.24836
171525069,-80.38534,37.14612
171518823,-80.38706,37.14683
171523054,-80.40558,37.26082
275448577,-80.40588,37.26117
171523102,-80.40693,37.26203
171525311,-80.35374,37.13529
335462939,-80.43304,37.11176
916271704,-80.43299,37.11347
171515275,-80.54861,37.2128
171510381,-80.55296,37.21027
335463286,-80.53327,37.22588
171518665,-80.39507,37.13938
950153848,-80.51766,37.12796
950153849,-80.51686,37.12859
171513442,-80.51643,37.12877
950153850,-80.51579,37.12737
950153851,-80.51601,37.12793
171513439,-80.51603,37.1253
950153852,-80.5162,37.12555
950153854,-80.51645,37.12596
950153856,-80.51647,37.1264
950153857,-80.51704,37.12649
950153858,-80.51564,37.12677
950153860,-80.51477,37.12617
950153853,-80.51234,37.1273
950153861,-80.51375,37.12703
950153855,-80.51307,37.1277
950153859,-80.51583,37.12631
950159491,-80.51542,37.1267
950159905,-80.51244,37.12809
976093877,-80.40212,37.25332
171519917,-80.43451,37.23821
171519911,-80.43269,37.23623
275983400,-80.3654,37.13173
171520858,-80.39572,37.20969
171520971,-80.39363,37.21027
24862375,-80.55606,37.11595
24862376,-80.55539,37.11721
171513169,-80.53651,37.09942
24862337,-80.55219,37.10674
338857520,-80.52532,37.09955
915013443,-80.51899,37.10102
275240144,-80.55452,37.10831
24862323,-80.55459,37.10845
24862334,-80.55309,37.10698
171531544,-80.21036,37.2356
275986691,-80.41154,37.11369
171517532,-80.42279,37.10746
979704819,-80.42058,37.10974
171521634,-80.41401,37.23927
171521685,-80.40892,37.24066
171518296,-80.41217,37.14134
243541689,-80.38381,37.10904
171516981,-80.4623,37.16413
171516990,-80.46235,37.16529
914829985,-80.46336,37.16653
171524731,-80.38499,37.12542
171524739,-80.38489,37.12678
171519992,-80.43161,37.24258
171519995,-80.43229,37.24373
171519111,-80.43789,37.17489
338857682,-80.44029,37.17493
171516880,-80.45388,37.12932
914991680,-80.45029,37.12949
916270536,-80.45086,37.12911
916270537,-80.45184,37.1287
171520513,-80.41405,37.19709
171520510,-80.41445,37.19706
842024746,-80.36776,37.13123
275512847,-80.42329,37.19234
275512848,-80.42098,37.19279
275512918,-80.42479,37.19138
171525299,-80.35229,37.134
335458830,-80.398,37.27999
915046517,-80.39611,37.28182
171523509,-80.39211,37.2837
171515718,-80.50496,37.19196
171516803,-80.43456,37.12605
171516812,-80.43268,37.12616
335455430,-80.43188,37.12617
171517458,-80.43514,37.16008
922394295,-80.43437,37.15714
922394296,-80.43395,37.15681
171519465,-80.44984,37.21819
171519478,-80.44967,37.21951
171517969,-80.39592,37.12157
171526879,-80.37579,37.22573
915028631,-80.37758,37.22678
915028632,-80.37809,37.22767
171526887,-80.37814,37.22871
171519824,-80.44538,37.23256
171520139,-80.41985,37.1704
171518447,-80.42254,37.1651
243541094,-80.38993,37.2756
243541095,-80.38837,37.27284
171521927,-80.39529,37.21269
171517226,-80.44001,37.14633
171518414,-80.42435,37.16182
171523361,-80.39454,37.26084
916275634,-80.41846,37.19093
915037453,-80.41819,37.19239
979703376,-80.41809,37.19381
171517421,-80.43108,37.15347
243541247,-80.41766,37.24575
976094926,-80.40158,37.26113
976094925,-80.4021,37.26281
916274457,-80.53554,37.22612
171515310,-80.54377,37.23366
171522234,-80.40211,37.24225
275976640,-80.49974,37.17194
335463805,-80.49704,37.17422
275976666,-80.49605,37.17434
1061989641,-80.49907,37.17427
1061989643,-80.49869,37.17428
1061989645,-80.49572,37.17382
243541574,-80.44061,37.17119
335465213,-80.46409,37.20208
171518987,-80.46486,37.20508
171521830,-80.39887,37.21729
171521812,-80.39793,37.21576
171521825,-80.39686,37.21614
952107867,-80.39849,37.21731
243541125,-80.49564,37.21641
171515699,-80.49102,37.17035
171515697,-80.49406,37.17044
243540730,-80.2051,37.19172
275512852,-80.42268,37.19195
275512885,-80.4209,37.1933
275512899,-80.42081,37.19423
952107866,-80.42084,37.1945
915009499,-80.38293,37.1111
171524706,-80.37996,37.11159
171529128,-80.30224,37.17802
171523090,-80.41288,37.26692
171519971,-80.42964,37.23938
171519963,-80.42948,37.23756
171519962,-80.42882,37.2363
171521347,-80.42577,37.24029
171521615,-80.41516,37.23514
335465193,-80.52226,37.17474
171510423,-80.58244,37.21502
171510413,-80.58418,37.21504
171510459,-80.57046,37.21545
171515778,-80.49789,37.20799
275160154,-80.49684,37.20706
335464604,-80.54659,37.20713
171515031,-80.5412,37.20815
171510080,-80.59203,37.22418
915030657,-80.5956,37.22615
918464438,-80.59225,37.22318
918464456,-80.51771,37.20979
171524948,-80.36037,37.12886
171521415,-80.41982,37.23779
171521417,-80.41895,37.23827
171521411,-80.42072,37.2373
171523454,-80.39909,37.28409
171523431,-80.40291,37.28778
171523254,-80.40178,37.25831
171523248,-80.40381,37.26018
171523255,-80.40097,37.25756
171523243,-80.40477,37.26155
171518595,-80.4017,37.138
171519044,-80.45344,37.207
171519042,-80.4544,37.20708
171513848,-80.50625,37.12168
171513865,-80.50571,37.12625
171535560,-80.28708,37.29469
171519590,-80.45886,37.24564
171519664,-80.45695,37.24591
171522671,-80.44342,37.25905
915020678,-80.44883,37.2511
916275816,-80.47375,37.23887
171517350,-80.44251,37.16797
171517369,-80.44061,37.16902
171517348,-80.44297,37.16762
338857658,-80.43746,37.16891
1099994214,-80.42293,37.23607
171521333,-80.42244,37.23585
196301452,-80.52236,37.13879
196301453,-80.52322,37.13955
196301443,-80.52286,37.13812
243541992,-80.52454,37.13833
171519652,-80.44816,37.23742
171526674,-80.35852,37.18913
338857557,-80.42369,37.12465
338857567,-80.42266,37.12499
338857565,-80.42468,37.1245
1114900389,-80.42418,37.12458
1114900390,-80.42504,37.12443
979695108,-80.31542,37.20274
338835969,-80.31549,37.2031
171518997,-80.46573,37.20722
171519024,-80.45568,37.20494
171519060,-80.4498,37.20234
171519176,-80.44446,37.19786
275512670,-80.41903,37.17676
171520177,-80.41872,37.17658
171516266,-80.46794,37.21267
171520229,-80.42261,37.18478
171519294,-80.42679,37.19312
171519215,-80.44039,37.19758
335463568,-80.42323,37.18502
916275447,-80.4249,37.1874
1045448559,-80.42538,37.18965
171518176,-80.41388,37.12924
806180458,-80.35625,37.22061
171520111,-80.42447,37.17621
171520148,-80.42093,37.17525
171528747,-80.22614,37.1137
950294742,-80.22664,37.11698
171534835,-80.34156,37.26499
171534665,-80.35119,37.27929
171517976,-80.39697,37.1257
171517980,-80.39558,37.12609
171521227,-80.41306,37.22521
171517977,-80.39645,37.12457
1045479691,-80.41332,37.22498
1045496753,-80.41153,37.22638
964804446,-80.41406,37.1388
171527063,-80.37651,37.24506
171527097,-80.37367,37.24501
915024121,-80.37502,37.24537
171515482,-80.51519,37.2152
171527037,-80.38278,37.24804
850872576,-80.35995,37.14418
171516811,-80.4326,37.12527
171520841,-80.39575,37.20348
171529816,-80.28136,37.23123
171526745,-80.36166,37.20118
215647850,-80.36155,37.20035
915042224,-80.36161,37.20115
216601601,-80.5124,37.05168
243541173,-80.48257,37.20105
243541187,-80.48365,37.20236
243541188,-80.48159,37.20025
243541894,-80.55186,37.24977
243541895,-80.55211,37.2522
171521527,-80.42176,37.24797
335454396,-80.42317,37.25411
335454397,-80.4225,37.25425
171523104,-80.40645,37.26238
171523103,-80.40685,37.26269
171521164,-80.41,37.21531
171521414,-80.41919,37.23705
171521410,-80.41599,37.23442
171518634,-80.40482,37.14266
171518635,-80.40397,37.14263
171518298,-80.41238,37.14205
171518297,-80.41363,37.14181
171518662,-80.39979,37.14246
171518771,-80.39274,37.14124
171521383,-80.42116,37.24128
171519369,-80.45344,37.21387
171519367,-80.45193,37.21253
171530334,-80.23238,37.21319
171525038,-80.3784,37.13186
335459208,-80.42167,37.11862
918464461,-80.51886,37.1613
171513682,-80.51481,37.16135
243541961,-80.52444,37.16309
243541665,-80.42035,37.12312
171517330,-80.43626,37.15142
171517327,-80.43698,37.15076
243537249,-80.54784,37.01118
918461181,-80.5394,37.01211
335462835,-80.53264,37.01278
171528908,-80.25662,37.16548
335458496,-80.35865,37.26554
215652439,-80.361,37.13523
335456316,-80.40685,37.25645
338858708,-80.43593,37.2714
915011037,-80.53793,37.02389
171511058,-80.53368,37.0274
171527275,-80.34559,37.21986
171527282,-80.34931,37.21381
171526132,-80.31798,37.14326
171526136,-80.31699,37.14396
171521296,-80.40769,37.22643
171523306,-80.39919,37.26294
171523523,-80.44082,37.28404
171527769,-80.29841,37.11352
275987548,-80.30604,37.12727
914991417,-80.30646,37.13236
914991461,-80.30721,37.13343
914991462,-80.30748,37.13424
914991463,-80.30854,37.13608
914991682,-80.3005,37.12617
171526054,-80.31691,37.13764
917379879,-80.31724,37.13777
917380038,-80.31204,37.13752
917380039,-80.313,37.13784
918466690,-80.287,37.11359
918469862,-80.2837,37.11547
918466689,-80.27434,37.12139
918469870,-80.26965,37.1243
171523475,-80.39366,37.27609
171523330,-80.39898,37.26707
171523395,-80.39351,37.27105
851480945,-80.40383,37.26314
914903336,-80.40796,37.25926
171534678,-80.37246,37.28932
915017052,-80.37223,37.28994
915017053,-80.36762,37.29583
915017054,-80.36348,37.29608
171534779,-80.36333,37.29607
915025532,-80.36285,37.29603
171534538,-80.37133,37.28376
915042893,-80.37212,37.28615
915042894,-80.37234,37.28699
915042895,-80.37219,37.28753
915042896,-80.37241,37.28897
915043019,-80.39026,37.28058
171523491,-80.38973,37.28058
915043474,-80.38877,37.2806
275213666,-80.38528,37.28059
915043475,-80.38748,37.28083
916276654,-80.38411,37.28118
916276655,-80.38337,37.28125
918508170,-80.31259,37.30625
948242353,-80.40902,37.25856
979698924,-80.38091,37.28152
171534502,-80.37668,37.28199
979698931,-80.37643,37.28209
1004420025,-80.26835,37.32247
171535893,-80.26053,37.32732
171519414,-80.45069,37.21301
171519365,-80.45363,37.21182
171515468,-80.52285,37.22932
171515475,-80.52066,37.22936
171516077,-80.50547,37.23188
171516073,-80.5059,37.23197
915028159,-80.5296,37.22827
915028160,-80.5279,37.22899
915028161,-80.52613,37.22909
915032005,-80.49782,37.22872
915037725,-80.51843,37.22942
915039019,-80.50095,37.23058
916274880,-80.51093,37.22974
171516532,-80.45457,37.11258
171516511,-80.46036,37.11301
171516538,-80.44661,37.11406
171513727,-80.5009,37.09766
171517596,-80.42203,37.11829
335461467,-80.50132,37.09782
171517592,-80.4235,37.11772
915001482,-80.45005,37.11322
915001483,-80.44955,37.11331
915001484,-80.44854,37.11351
915009397,-80.44523,37.11445
915013447,-80.46975,37.11132
916271086,-80.50213,37.09821
917380245,-80.49774,37.09681
917380246,-80.49131,37.09906
917380248,-80.4877,37.1011
917380249,-80.48068,37.10616
917755080,-80.42445,37.11747
171517890,-80.40573,37.11278
171517900,-80.40362,37.11448
275496740,-80.40511,37.26195
171521756,-80.4094,37.24834
171521765,-80.40763,37.24832
171522244,-80.40506,37.24891
171518651,-80.40147,37.1455
243541725,-80.39546,37.14517
171518779,-80.39405,37.14656
1062385679,-80.39717,37.14487
171515791,-80.49032,37.20364
335458826,-80.384,37.27897
171522231,-80.40387,37.24236
171522237,-80.40242,37.24308
915039563,-80.25932,37.24144
171530290,-80.25784,37.24257
171517438,-80.4299,37.1533
243541985,-80.49416,37.1734
914902970,-80.42885,37.27754
275991835,-80.41217,37.17823
979795801,-80.29192,37.30021
243540193,-80.29359,37.30018
171524145,-80.35399,37.06545
171521761,-80.40995,37.25123
335463810,-80.49684,37.17506
171521949,-80.39061,37.21325
171522017,-80.3867,37.21276
171521988,-80.39039,37.21331
915023590,-80.37254,37.21464
915023591,-80.37052,37.21749
171526944,-80.36923,37.21978
171521784,-80.40618,37.25077
171518482,-80.40939,37.14968
171521929,-80.39384,37.21141
851479990,-80.47934,37.2143
851479991,-80.47894,37.21492
851479992,-80.47891,37.21696
171519889,-80.43645,37.23571
171519896,-80.43751,37.23605
275974418,-80.45351,37.16678
275974419,-80.45345,37.16745
275974417,-80.45458,37.16748
275974420,-80.45452,37.16813
275974423,-80.4534,37.16806
275974430,-80.45274,37.16565
976199206,-80.45438,37.16684
171518443,-80.42468,37.16622
999960162,-80.42531,37.16671
999960164,-80.42936,37.16707
999960165,-80.42921,37.1673
999960167,-80.42903,37.1674
999960169,-80.42883,37.16747
999960171,-80.42864,37.16752
999960173,-80.42844,37.16757
999960175,-80.42824,37.16762
999960177,-80.42803,37.16764
848561135,-80.42771,37.16763
999960121,-80.42723,37.16749
999960180,-80.42746,37.16756
999960182,-80.42706,37.16742
999960185,-80.42688,37.16735
999960187,-80.42669,37.16727
999960196,-80.42657,37.16722
999960198,-80.42632,37.16712
999960203,-80.42457,37.16583
999960216,-80.42639,37.1638
171518416,-80.42599,37.164
999960220,-80.42467,37.16538
999960217,-80.4246,37.16553
999960221,-80.42475,37.16522
999960223,-80.42483,37.16506
999960227,-80.42504,37.16476
999960225,-80.42492,37.1649
999960229,-80.42515,37.16463
999960231,-80.42528,37.16448
999960235,-80.42557,37.16422
999960233,-80.42541,37.16435
999960247,-80.4289,37.16414
999960244,-80.42903,37.16431
999960249,-80.42877,37.16397
999960251,-80.42864,37.1638
999960253,-80.4285,37.16362
999960254,-80.42836,37.16344
999960256,-80.42825,37.16329
999960269,-80.42939,37.16692
999960271,-80.42941,37.16676
999960273,-80.42943,37.1666
999960275,-80.42945,37.16643
999960277,-80.42947,37.16626
999960280,-80.42949,37.16611
999960281,-80.42951,37.16594
999960283,-80.42953,37.16578
999960286,-80.42955,37.16561
999960287,-80.42957,37.16545
999960289,-80.42958,37.16529
999960291,-80.4296,37.16511
999960293,-80.42961,37.16495
848561137,-80.42964,37.16467
999960295,-80.42963,37.16478
999960297,-80.42966,37.16462
999960299,-80.42973,37.16446
999960301,-80.42988,37.16414
999960303,-80.42984,37.1643
999960302,-80.42934,37.16409
999960304,-80.42911,37.16424
999960305,-80.42974,37.16387
999960309,-80.4281,37.1632
171517476,-80.42749,37.1633
999960312,-80.42725,37.16341
999960318,-80.42666,37.16368
999960325,-80.42535,37.1644
999960329,-80.42488,37.16495
999960335,-80.42458,37.16575
171518175,-80.41523,37.13159
171519373,-80.45358,37.2155
171519358,-80.4554,37.21511
171529898,-80.25298,37.17022
915026292,-80.25379,37.1731
915026293,-80.25503,37.17459
171529887,-80.2572,37.17625
335454819,-80.44639,37.16558
335454828,-80.44527,37.16614
335454829,-80.44433,37.16742
335454836,-80.44435,37.1696
335454839,-80.44431,37.17163
335454840,-80.44433,37.17248
335454838,-80.44647,37.17319
275154907,-80.46881,37.28332
275154911,-80.46765,37.28478
335456420,-80.46971,37.28271
335456419,-80.46983,37.28274
915045745,-80.46903,37.28324
915045746,-80.46888,37.28311
171534853,-80.32281,37.25618
957598842,-80.32768,37.26555
243541087,-80.4548,37.27284
335463345,-80.46733,37.2631
171518269,-80.40907,37.13911
171518280,-80.40696,37.13918
805731790,-80.38506,37.20829
805731792,-80.38598,37.20911
243540560,-80.33429,37.20044
171515493,-80.51946,37.22444
243541361,-80.38944,37.20715
171520827,-80.40326,37.20169
171520825,-80.40387,37.20195
171520577,-80.40589,37.20183
1045479709,-80.40578,37.20184
275502508,-80.4157,37.23131
24881315,-80.24587,37.17308
171529962,-80.24704,37.17425
335463576,-80.45611,37.16613
171512909,-80.40973,37.07066
914987126,-80.40697,37.07838
24863203,-80.60415,37.23826
335463219,-80.58041,37.24418
335463230,-80.57532,37.24582
275156503,-80.58922,37.24165
916276351,-80.56693,37.24827
916276350,-80.56714,37.2483
916276352,-80.55962,37.24963
916276353,-80.55788,37.2493
979562780,-80.57328,37.24652
979562782,-80.56881,37.24777
171521749,-80.40819,37.24509
171521750,-80.40701,37.24527
171521740,-80.41,37.24486
171518278,-80.40762,37.1375
171518282,-80.40588,37.13753
275987899,-80.21249,37.22446
1035031748,-80.4191,37.25382
171522941,-80.42009,37.25431
335454386,-80.42409,37.25516
171522939,-80.42436,37.25447
1035031749,-80.4191,37.25368
1035031750,-80.41897,37.25372
171521635,-80.41408,37.24028
171521643,-80.41179,37.23991
338858813,-80.44738,37.22416
922324468,-80.387,37.14097
171517644,-80.42231,37.12647
338857553,-80.4219,37.12649
338857554,-80.42336,37.12643
171525829,-80.34048,37.1401
851480939,-80.41984,37.19647
851480936,-80.41826,37.19765
335456164,-80.43647,37.24423
335456091,-80.43695,37.2451
335456188,-80.43955,37.24544
338858512,-80.43927,37.2458
335456079,-80.43833,37.24661
338858517,-80.43759,37.246
338858519,-80.44021,37.24491
914977832,-80.35689,37.04686
171523866,-80.36057,37.0481
171521853,-80.39567,37.2179
171517661,-80.41788,37.12036
171517918,-80.39699,37.11384
171517913,-80.39715,37.1145
171520457,-80.41955,37.19809
243541523,-80.41926,37.19857
243541525,-80.41899,37.19857
243541528,-80.41916,37.19895
275504831,-80.43595,37.22493
275991929,-80.43712,37.22642
275991897,-80.43676,37.22485
848576017,-80.43168,37.22331
1045483021,-80.43894,37.22581
243541301,-80.4389,37.22669
1045483037,-80.43677,37.22479
1045483039,-80.437,37.22526
1045483019,-80.4392,37.22565
1045483047,-80.43902,37.22573
1045483055,-80.43906,37.22386
1045483018,-80.438,37.22357
1045483060,-80.43883,37.22374
1045483061,-80.43735,37.22585
1045483063,-80.43746,37.22603
275991899,-80.43761,37.22628
1045483071,-80.43777,37.22359
1045483073,-80.43757,37.22363
1045483031,-80.437,37.22405
1045483075,-80.43677,37.22449
1045483098,-80.43784,37.22638
1045483100,-80.43864,37.22661
1060363310,-80.43725,37.22659
171522125,-80.40242,37.23806
171522133,-80.40214,37.23831
275505962,-80.40253,37.2387
338858994,-80.41758,37.14817
275981001,-80.41575,37.1489
338859001,-80.42317,37.14773
338859008,-80.42378,37.14759
243541974,-80.52814,37.15986
915024554,-80.52581,37.16194
243541948,-80.52454,37.16181
335454429,-80.40937,37.25424
338859096,-80.40919,37.25407
922329134,-80.43195,37.19392
171519249,-80.43438,37.19404
171518957,-80.46077,37.18752
275496976,-80.44239,37.18907
915033567,-80.4351,37.19093
915033568,-80.43454,37.19178
243541363,-80.39416,37.20597
171515512,-80.51732,37.23914
171519577,-80.46383,37.24716
171525052,-80.37666,37.13638
171515828,-80.48513,37.1999
243541171,-80.48186,37.20163
243541175,-80.47982,37.20205
171515876,-80.48261,37.2027
338858678,-80.41282,37.23352
916274995,-80.46488,37.21848
171519325,-80.46446,37.22119
916275298,-80.46421,37.22152
916275299,-80.46028,37.22555
948234915,-80.46024,37.22599
335455627,-80.46325,37.22908
171509771,-80.55543,37.04459
243540779,-80.21527,37.22114
275987896,-80.22269,37.22096
275987878,-80.22436,37.22102
171512289,-80.44496,37.05223
918459966,-80.4467,37.04863
918466672,-80.45146,37.04685
918466675,-80.45853,37.03495
918466673,-80.46328,37.03771
918469864,-80.45484,37.045
918464452,-80.33087,37.07614
875076014,-80.52249,37.0553
171529357,-80.26598,37.17247
171529321,-80.26773,37.17223
24880973,-80.25782,37.16888
171528878,-80.25916,37.16953
24881317,-80.24456,37.17335
171529932,-80.25022,37.17102
275502346,-80.4231,37.23027
1060080112,-80.42248,37.23069
171521109,-80.42176,37.23119
1060080281,-80.4211,37.23165
171521385,-80.41992,37.23249
1120746902,-80.42212,37.23094
976095125,-80.40239,37.18676
976095126,-80.40247,37.18975
915030634,-80.4997,37.22614
243541136,-80.50174,37.22817
916276980,-80.28847,37.24682
916276981,-80.29008,37.24734
916276982,-80.29273,37.24908
171529617,-80.29797,37.25133
917381669,-80.39231,37.25768
704033795,-80.39084,37.25846
243541599,-80.42301,37.14967
243541602,-80.42309,37.15115
335463221,-80.5806,37.24547
979562781,-80.5734,37.24771
171521326,-80.42322,37.23464
