HID,source,target
51121021400246,171526340.0,915015348.0
511210212001618,976143943.0,335454880.0
511210212001635,275974419.0,275974417.0
51121020800622,171518661.0,171518722.0
511210212001621,171514599.0,24866080.0
51121020800619,171525152.0,215652437.0
51121020800627,171525110.0,171525107.0
51121020800624,171525117.0,171525110.0
51121021400261,171526408.0,171526378.0
51121020800621,171525106.0,171525052.0
51121021400264,171526414.0,915024568.0
51121021400255,171526301.0,171526315.0
51121021400253,24880328.0,24880327.0
511210212001636,171517082.0,335463576.0
511210212001631,171514599.0,24866080.0
511210212001634,171516990.0,171516984.0
51121021400241,24880954.0,216617023.0
51121021400263,171526414.0,915024568.0
51121021400252,24880355.0,171526396.0
51121021400251,24880954.0,216617023.0
51121021400254,24880328.0,24880327.0
51121021400259,24880355.0,171526392.0
51121021400243,171526340.0,915015348.0
51121021400245,24880355.0,171526392.0
511210212001629,171514422.0,275976716.0
511210212001633,171514599.0,24866080.0
51121020800620,171525106.0,171525052.0
51121021400260,24880355.0,171526392.0
51121021400267,171528680.0,215644306.0
51121021400266,171528680.0,215644306.0
51121021400244,24880355.0,171526392.0
51121021400257,171526301.0,171526315.0
51121021400250,24880354.0,171526340.0
51121021400272,171528679.0,171528538.0
51121021400268,171528680.0,215644306.0
51121021400248,171526301.0,171526315.0
51121021400271,171528679.0,171528671.0
51121021400247,171526301.0,171526315.0
51121021400276,171528679.0,171528538.0
511210212001628,171515697.0,171515680.0
51121021400281,171527921.0,171527872.0
51121021400283,171527921.0,171527872.0
511210212001630,171514599.0,171514583.0
51121021400286,171527921.0,171527872.0
511210211002913,171518381.0,338857622.0
51121021400289,915010122.0,915010123.0
51121021400262,171526408.0,171526378.0
51121021400256,171526301.0,171525998.0
51121021400280,171527921.0,171527872.0
51121021400278,171527921.0,171527872.0
51121021400273,171528679.0,171528680.0
51121021400275,171528679.0,171528538.0
51121021400265,171528680.0,215644306.0
51121021400270,171528538.0,914992655.0
51121021400240,918466676.0,915015601.0
51121021400249,171526408.0,171526378.0
51121021400258,171526408.0,171526378.0
51121021400274,171528679.0,171528538.0
51121021400279,171527921.0,171527872.0
511210212001632,171514599.0,24866080.0
51121021400282,171527921.0,171527872.0
51121021400277,171527921.0,171527872.0
511210211002908,171518399.0,275973212.0
51121021400287,914994755.0,914994758.0
51121021400285,171527921.0,171527872.0
51121021400288,171530589.0,915010122.0
51121021400269,171528538.0,914992655.0
511210211002904,24866495.0,1062385671.0
51121021400291,171530753.0,171530761.0
51121021400293,171528080.0,171528118.0
511210211002906,171518399.0,880294299.0
511210211002911,171518381.0,338857622.0
511210211002910,222001688.0,335454591.0
51121021400297,918469870.0,915001877.0
511210211002922,922394298.0,922394297.0
511210211002912,171518381.0,338857622.0
51121021400290,171530537.0,171530549.0
51121021400284,335462354.0,914998953.0
511210211002903,171518399.0,880294299.0
511210211002905,222001688.0,24866495.0
511210211002923,922394297.0,338857579.0
51121021400294,24880769.0,171528080.0
51121021400296,171528080.0,171528118.0
51121021400295,171528080.0,171528118.0
511210211002909,275973212.0,335454591.0
51121021400292,918469870.0,915001877.0
511210211002921,922394298.0,922394297.0
51121021400298,918469870.0,915001877.0
511210215001708,171524156.0,914998263.0
511210215001710,243542256.0,243542289.0
511210211002920,922394297.0,338857579.0
511210211002907,171518399.0,880294299.0
511210211002900,171517060.0,171517319.0
511210211002924,338857569.0,922394297.0
511210211002919,922394298.0,922394297.0
511210215001799,171511288.0,916272236.0
511210215001705,916272236.0,24864191.0
511210211002915,171518381.0,338857622.0
511210211002918,922394298.0,922394297.0
511210211002892,338857569.0,338857571.0
511210211002895,171517060.0,171517319.0
511210215001709,24864632.0,915008780.0
511210215001704,171511288.0,916272236.0
51121021400299,171530753.0,919514924.0
51121020800599,171518614.0,171518617.0
51121020800597,24880077.0,171525110.0
511210211002914,171518389.0,171518381.0
511210215001706,24864191.0,918466669.0
511210215001702,275989254.0,1004561648.0
511210211002901,171517060.0,171517319.0
511210215001707,24864191.0,918466669.0
511210215001701,243542285.0,243542257.0
511210211002917,171518381.0,338857622.0
51121020800598,275977895.0,275977860.0
51121020800582,171518323.0,171518262.0
511210211002916,171518381.0,338857622.0
51121020800586,171518583.0,171518581.0
51121020800581,171518323.0,171518262.0
51121020800592,922324465.0,171518758.0
511210215001700,243542285.0,243542257.0
511210211002894,171517060.0,171517319.0
511210211002902,171518396.0,171518399.0
51121020800589,24866612.0,1062388263.0
51121020800596,922324465.0,171518758.0
51121020800587,171518581.0,171518584.0
511210211002893,338857581.0,338857571.0
51121020800583,171518333.0,171518323.0
511210211002891,338857569.0,338857581.0
51121020800579,171518268.0,335465690.0
51121020800590,24866612.0,922324465.0
511210211002897,171517060.0,171517319.0
51121020800588,171518593.0,171518585.0
51121020800591,922324465.0,171518758.0
511210211002896,171517060.0,171517319.0
511210215001703,171511288.0,916272236.0
51121020800575,171525224.0,338872875.0
511210211002831,171518399.0,880294299.0
51121020800576,338872875.0,338872876.0
51121020800578,171518267.0,171518260.0
51121020800580,171518323.0,171518262.0
51121020800574,275983424.0,243540669.0
511210211002898,171517060.0,171517319.0
511210211002899,171517060.0,171517319.0
51121020800585,171518581.0,171518579.0
511210215001794,171513049.0,918466682.0
511210211002890,338857569.0,338857581.0
51121020800595,922324465.0,171518758.0
51121020800594,922324465.0,171518758.0
51121020800584,171518333.0,171518324.0
51121020800570,171518614.0,171518627.0
51121020800572,171518614.0,171518627.0
511210215001792,916272236.0,24864191.0
511210215001791,918466677.0,171524050.0
511210215001793,916272236.0,24864191.0
511210211002832,851472972.0,171517206.0
511210211002834,171517052.0,171517058.0
511210215001795,171513049.0,918466682.0
51121020800577,171518267.0,171518260.0
51121020800593,1061991084.0,922324465.0
51121020800571,171518627.0,171518706.0
511210211002836,851472963.0,851472965.0
511210211002835,851472963.0,851472965.0
511210211002827,851472961.0,851472962.0
511210215001796,171513049.0,918466682.0
51121020800567,171518614.0,171518617.0
51121020800573,922324471.0,922324472.0
511210215001798,916272236.0,24864191.0
511210215001788,24864146.0,914978161.0
511210211002829,171518399.0,880294299.0
511210215001783,171513049.0,918466682.0
511210211002847,171517059.0,171517302.0
511210211002845,171518389.0,171518381.0
511210215001790,243542238.0,275986175.0
511210215001780,915008454.0,915008453.0
511210211002828,171518375.0,222029786.0
51121020800563,275977860.0,171518590.0
51121020800560,171525106.0,171525052.0
51121020800561,171518258.0,171518579.0
511210215001771,171511811.0,171511861.0
51121020800564,171518609.0,275977860.0
511210215001781,915008454.0,915008453.0
511210215001785,918466677.0,918466678.0
511210211002843,171518396.0,171518389.0
511210215001773,171511811.0,171511861.0
51121020800559,880294699.0,24880069.0
511210215001786,915008454.0,915008453.0
511210215001779,915008454.0,915008453.0
511210211002830,171518375.0,222029786.0
511210211002840,171518396.0,171518399.0
51121020800565,171518609.0,275977860.0
511210215001797,171512450.0,918459955.0
511210215001778,918464467.0,914978940.0
511210211002844,171518396.0,171518389.0
511210211002826,851472963.0,950302549.0
511210215001787,171512909.0,914987126.0
511210211002841,171518396.0,171518399.0
511210211002837,851472963.0,851472965.0
511210215001782,171513049.0,918466682.0
511210215001789,243542238.0,275986175.0
51121020800562,171518275.0,171518581.0
51121020800552,171525107.0,335455491.0
51121020800566,275977860.0,171518590.0
51121020800569,171518614.0,171518627.0
511210211002833,171517052.0,171517058.0
51121021400304,171530886.0,171530676.0
511210211002838,171518396.0,171518399.0
511210211002842,171518389.0,171518381.0
51121021400302,171530886.0,171530676.0
51121020800553,171525106.0,171525055.0
511210211002846,171518389.0,171518381.0
51121020800556,24880077.0,171525110.0
51121020800557,171525152.0,171525150.0
511210211002813,171518375.0,171518371.0
511210211002814,171518371.0,171518377.0
511210215001774,171511811.0,171511861.0
511210215001784,914978163.0,914978164.0
51121020800568,171518610.0,171518615.0
51121020800558,171525152.0,338870798.0
511210215001776,171524025.0,918466678.0
511210215001775,171511811.0,171511861.0
511210215001777,918466677.0,918466678.0
511210215001767,24864191.0,918466669.0
51121021400300,171530886.0,171530676.0
511210211002810,171518375.0,171518371.0
511210211002839,171518396.0,171518399.0
511210215001770,171511707.0,171511704.0
511210215001772,171511707.0,171511865.0
51121021400301,171530886.0,171530676.0
51121021400303,171530886.0,171530676.0
511210211002812,171518375.0,171518371.0
51121020800550,171525018.0,171525024.0
51121020800554,24880077.0,171525110.0
511210215001769,171511707.0,171511704.0
511210211002807,171518371.0,171518377.0
511210215001760,243542238.0,243542289.0
511210211002804,171518371.0,171518377.0
511210211002811,171518389.0,171518381.0
51121020800549,171518614.0,171518627.0
51121020800543,171518275.0,171518581.0
51121020800542,171518581.0,171518584.0
51121021400305,171530753.0,919514924.0
51121020800548,171518267.0,171518260.0
51121020800551,171525018.0,171525024.0
51121020800555,24880077.0,171525110.0
51121021400310,243540715.0,914976063.0
511210215001765,918466678.0,915008517.0
51121020800541,171518583.0,275977895.0
51121020800546,171518271.0,171518275.0
511210211002805,171518371.0,171518377.0
511210215001768,171511707.0,171511704.0
511210215001762,918464466.0,918464467.0
51121020800545,171518271.0,171518277.0
51121020800547,171518271.0,171518277.0
511210211002809,171518371.0,171518377.0
511210215001761,243542256.0,243542289.0
51121020800540,171518583.0,171518590.0
511210211002825,851472963.0,950302549.0
511210215001766,171524156.0,914998263.0
51121021400309,243540715.0,918508167.0
51121020800544,171518275.0,171518581.0
511210215001758,243542238.0,243542239.0
511210215001764,918466678.0,915008517.0
51121021400307,171530886.0,171530676.0
51121021400311,171528118.0,171528604.0
511210211002823,851472963.0,950302549.0
511210211002806,171518371.0,171518377.0
51121021400306,171530886.0,171530676.0
51121020800538,171518590.0,171518608.0
51121021400313,171526182.0,917380038.0
51121021400316,915001877.0,915001902.0
511210214002,171524546.0,171524589.0
511210211002821,851472963.0,950302549.0
511210214004,171524498.0,918459957.0
51121021400312,171528118.0,171528604.0
511210214001,171524498.0,171524436.0
511210211002822,851472963.0,950302549.0
511210215001752,914979200.0,914979201.0
511210214007,918459956.0,918459957.0
51121021400314,171526054.0,917380039.0
511210214006,171524498.0,918459957.0
51121020800535,171518258.0,171518579.0
511210215001763,171512190.0,24864640.0
511210215001756,243542239.0,243542241.0
511210215001754,918466683.0,979688783.0
51121020800534,171525107.0,335455491.0
511210215001753,918466683.0,979688783.0
511210214003,171524546.0,171524589.0
511210211002815,171518371.0,171518377.0
511210215001750,275986784.0,918466683.0
511210211002817,851472964.0,851472963.0
51121020800532,171525107.0,335455491.0
51121021400321,915001877.0,915001902.0
511210211002875,171517420.0,171517451.0
51121020800539,171518590.0,171518608.0
511210214005,171524546.0,918459956.0
51121021400308,171530886.0,171530676.0
511210211002876,171517420.0,171517451.0
511210211002818,851472962.0,851472964.0
51121021400320,915001876.0,915001877.0
511210211002873,171517451.0,171517438.0
51121020800533,171525107.0,335455491.0
511210211002816,851472963.0,950302549.0
511210211002877,171517420.0,171517451.0
511210215001757,243542239.0,243542241.0
511210211002819,851472963.0,950302549.0
51121020800537,171518590.0,171518608.0
511210211002878,171517451.0,171517456.0
511210215001759,243542256.0,243542289.0
511210211002820,851472963.0,950302549.0
51121021400317,915001876.0,915001877.0
511210211002879,171517451.0,171517456.0
51121021400315,171526053.0,171526025.0
511210211002824,851472963.0,950302549.0
511210214008,918459956.0,918459957.0
51121021400325,24880777.0,918508167.0
511210215001755,243542239.0,243542241.0
511210211002808,171518371.0,171518377.0
511210211002870,338857628.0,338857571.0
51121020800536,171518754.0,171518740.0
51121021400327,24880777.0,918508167.0
51121021400324,171528120.0,171528605.0
511210202025,171520355.0,24866964.0
511210211002871,171517451.0,171517438.0
511210202029,171519264.0,171519294.0
51121021400319,915001876.0,915001877.0
51121021400322,918469870.0,915001877.0
511210215001748,171511288.0,916272236.0
511210202024,171520355.0,889535582.0
51121021400323,915001877.0,915001902.0
51121020800531,171518258.0,171518579.0
511210202026,24866964.0,1045494388.0
51121020800530,171525152.0,215652437.0
51121021400326,24880777.0,918508167.0
51121020800528,171525018.0,171525024.0
511210202027,24866964.0,1045494388.0
51121021400318,915001876.0,915001877.0
511210211002874,171517451.0,171517438.0
511210215001749,171524389.0,914998328.0
511210215001744,171511288.0,916272236.0
511210215001751,914979200.0,914979201.0
511210215001745,243540859.0,914987076.0
51121020800523,880294699.0,24880069.0
511210215001746,171511288.0,916272236.0
511210215001740,914978162.0,916269060.0
511210215001747,171511288.0,916272236.0
51121020800526,880294699.0,24880069.0
511210202023,243541572.0,171520378.0
511210211002872,171517451.0,171517438.0
51121020800527,171518715.0,1062388264.0
511210202021,24866964.0,171520378.0
51121020800521,171518258.0,171518579.0
511210211002885,338857569.0,338857571.0
511210215001741,243540859.0,914987076.0
511210202028,171519264.0,171519294.0
511210202019,171519480.0,171519498.0
51121021400329,914991682.0,914991683.0
51121020800525,880294699.0,24880069.0
51121021400333,914987615.0,914987614.0
51121021400335,171528120.0,24880777.0
51121021400338,914975962.0,914975963.0
511210211002889,338857569.0,338857581.0
51121020800524,24880074.0,880294699.0
51121021400330,914975970.0,916268601.0
511210211002887,171517420.0,338857569.0
511210202022,243541572.0,171520378.0
51121020800529,171525018.0,171525024.0
511210211002888,338857569.0,338857571.0
51121021400336,171528118.0,171528120.0
511210211002883,171517456.0,171517457.0
51121021400331,914975970.0,916268601.0
51121021400332,914975964.0,914975970.0
511210211002880,171517441.0,171517456.0
511210211002884,171517451.0,171517456.0
51121020800520,171518258.0,171518579.0
511210215001743,243540859.0,914987076.0
511210215001742,171511288.0,916272236.0
511210211002881,171517441.0,171517456.0
51121021400341,918466689.0,915001890.0
51121020800522,171518258.0,171518579.0
51121020800518,171518258.0,171518579.0
511210214009,171524498.0,171524436.0
511210211002886,171517420.0,338857569.0
511210215001733,914987126.0,914987127.0
51121020800519,171518260.0,171518271.0
511210215001734,171512190.0,24864640.0
51121021400328,914991682.0,914991683.0
51121020800513,171518661.0,171518660.0
51121021400334,914987615.0,914987614.0
51121020800516,171518258.0,171518579.0
511210215001736,171511811.0,216601566.0
51121020800511,338857605.0,171518660.0
511210215001739,914978162.0,916269060.0
511210215001738,914978161.0,914978162.0
511210215001732,918466683.0,979688783.0
51121021400344,918466689.0,915001890.0
511210211002858,851472965.0,950302550.0
511210211002882,851472963.0,851472965.0
511210211002851,171517059.0,171517302.0
51121020800512,338857605.0,171518660.0
51121021400348,24880762.0,171527758.0
51121020800509,171518615.0,171518596.0
51121021400345,171530589.0,171530585.0
511210211002853,171517059.0,171517058.0
51121021400347,24880919.0,915001878.0
511210215001723,918466678.0,915008517.0
511210211002855,851472964.0,851472963.0
511210211002849,171517059.0,171517302.0
511210215001722,918466678.0,915008517.0
511210215001726,918466678.0,915008517.0
511210211002852,171517060.0,171517059.0
511210211002868,338857633.0,338857639.0
51121020800507,171518610.0,171518615.0
511210215001731,171511707.0,171511704.0
511210215001724,275986784.0,918466683.0
51121020800501,215642894.0,275977631.0
511210215001729,918466678.0,915008517.0
51121020800515,171518582.0,171518579.0
51121020800502,171518255.0,275977588.0
51121020800514,171518582.0,171518579.0
511210211002857,851472965.0,950302550.0
51121020800508,171518610.0,171518615.0
511210211002865,338857633.0,338857639.0
511210211002864,171518396.0,171518397.0
51121021400352,171530589.0,171530607.0
511210215001728,918466678.0,915008517.0
511210215001727,918466678.0,915008517.0
511210211002854,171517058.0,171517057.0
51121021400356,171530589.0,171530585.0
51121020800505,171518260.0,171518258.0
51121020800506,171518609.0,171518608.0
51121021400349,24880762.0,171527758.0
511210211002848,171517059.0,171517302.0
51121020800510,338857605.0,171518618.0
51121021400343,24880769.0,171528078.0
51121021400346,171527789.0,171527769.0
51121021400339,914975962.0,914975963.0
511210215001735,171511811.0,216601566.0
511210211002850,171517059.0,171517302.0
51121020800504,171518258.0,275977633.0
51121021400342,24880773.0,171528078.0
51121021400337,918469862.0,918466689.0
511210211002866,338857633.0,338857639.0
511210211002856,851472965.0,950302550.0
511210215001730,918466678.0,915008517.0
51121021400340,914975962.0,914975963.0
511210215001737,171511811.0,171511861.0
511210202011,171519482.0,171519507.0
511210211002869,338857628.0,338857571.0
51121021400355,918466691.0,915001907.0
511210211002863,171518396.0,171518399.0
51121021400359,171530589.0,171530585.0
511210202016,171519482.0,171519507.0
511210202017,171519482.0,171519507.0
51121021400353,24880919.0,915001878.0
511210202014,171519482.0,171519507.0
511210211002860,851472965.0,950302550.0
511210211002867,338857633.0,338857639.0
511210202015,171519482.0,171519477.0
511210215001721,918466678.0,915008517.0
511210215001713,171524389.0,914998328.0
51121021400358,171530589.0,171530585.0
51121020800500,215642894.0,275977631.0
51121021400354,171527789.0,918466690.0
51121021400357,171530589.0,171530585.0
5112102070045,24867125.0,24867122.0
511210215001714,171524389.0,914998328.0
511210215001720,171524156.0,914998263.0
51121021400351,171530589.0,171530607.0
51121020800503,171518255.0,171518257.0
51121021400129,171525498.0,171525461.0
51121021400122,918466671.0,914989317.0
5112102070037,24867121.0,171521230.0
511210202012,171519482.0,171519507.0
511210202013,171519482.0,171519507.0
5112102070036,24867125.0,171521233.0
51121021400123,338857790.0,918547791.0
51121021400121,914994410.0,914994411.0
511210202018,171519482.0,171519507.0
511210215001712,916272236.0,915008438.0
511210211002861,171518396.0,171518397.0
511210215001715,275986784.0,918466683.0
511210211002862,171518396.0,171518397.0
51121021400125,918466671.0,914989317.0
51121021400132,171525498.0,171525461.0
51121021400130,171525498.0,171525461.0
5112102070040,1045496747.0,1045496749.0
511210215001711,275986784.0,918466683.0
51121021400135,338857790.0,918466671.0
51121021400127,275988435.0,918466671.0
51121021400124,338857790.0,918547791.0
511210215001719,171524156.0,914998263.0
51121021400126,338857790.0,918466671.0
5112102070038,1045496746.0,24867126.0
511210215001716,24864625.0,918464466.0
51121021400120,919930587.0,914994411.0
5112102070039,24867126.0,1045496753.0
5112102070057,171521225.0,171521227.0
511210211002859,851472965.0,950302550.0
51121021400145,171526155.0,24880354.0
51121021400128,338857790.0,918547791.0
5112102070044,24867122.0,171521248.0
51121021400140,215644725.0,335462857.0
511210215001718,171524156.0,914998263.0
5112102070041,171521243.0,171521244.0
51121021400142,24880954.0,216617023.0
5112102070049,171521253.0,171521252.0
51121021400119,914994410.0,914994411.0
51121021400133,171525498.0,171525461.0
51121021400131,171525498.0,171525461.0
511210215001717,171524156.0,914998263.0
5112102070043,171521243.0,171521241.0
51121021400144,215644725.0,335462857.0
51121021400134,338857790.0,918466671.0
5112102070051,171521253.0,171521252.0
5112102070042,171521243.0,171521245.0
51121021400146,171526155.0,24880354.0
51121021400154,915044033.0,915044034.0
5112102070048,171521202.0,171521199.0
51121021400149,915038675.0,918466676.0
51121021400148,915038675.0,918466676.0
51121021400139,171528406.0,171528429.0
5112102070056,171521223.0,171521225.0
51121021400152,915038675.0,918466676.0
51121021400141,24880954.0,216617023.0
51121021400136,275988435.0,918466671.0
51121021400137,338857790.0,918466671.0
51121021400143,24880954.0,216617023.0
51121021400138,275988435.0,918466671.0
5112102070047,171521217.0,1045496767.0
5112102070055,171521255.0,171521223.0
51121021400157,915038675.0,918466676.0
51121021400150,915038675.0,918466676.0
51121021400155,915044033.0,915044034.0
5112102070067,948257946.0,1045485943.0
5112102070059,171521221.0,171521220.0
5112102070066,915032436.0,948257946.0
5112102070054,171521223.0,171521225.0
5112102070065,948257946.0,1045485943.0
5112102070053,171521254.0,171521252.0
5112102070074,171521254.0,171521252.0
5112102070062,171521254.0,171521252.0
5112102070046,24867125.0,24867122.0
51121021400160,171528823.0,918458221.0
5112102070070,171521230.0,171521225.0
5112102070078,171521230.0,171521255.0
51121021400147,24880355.0,171526392.0
51121021400158,24880354.0,171526340.0
5112102070075,171521254.0,171521252.0
5112102070064,171521263.0,171521254.0
51121021400153,171526155.0,171526264.0
5112102070060,171521221.0,171521220.0
51121021400171,171528823.0,918458221.0
5112102070050,171521253.0,171521252.0
5112102070061,171521220.0,171521252.0
5112102070058,171521227.0,1045479691.0
51121021400159,915044069.0,918508169.0
51121021400173,915044033.0,915044034.0
51121021400172,915044033.0,915044034.0
51121021400165,171528823.0,918458221.0
511210211002801,328012380.0,338857633.0
5112102070072,171521255.0,171521254.0
51121021400176,171526392.0,918466692.0
51121021400163,171528823.0,918458221.0
51121021400164,171528823.0,914975907.0
5112102070012,1045488563.0,1045488564.0
5112102070069,948257946.0,1045485943.0
5112102070071,171521255.0,171521223.0
51121021400156,915044033.0,915044034.0
5112102070077,171521254.0,171521259.0
51121021400179,171526392.0,918466692.0
51121021400162,171528823.0,918458221.0
5112102070063,171521263.0,171521254.0
51121021400187,915044033.0,915044034.0
51121021400161,171528823.0,914975907.0
5112102070079,24867121.0,171521230.0
5112102070068,948257946.0,1045485943.0
51121021400168,171528823.0,914975907.0
51121021400151,915038675.0,918466676.0
5112102070010,1045492533.0,171521086.0
51121021400177,171526155.0,24880354.0
51121021400180,171526392.0,918466692.0
51121021400185,914991841.0,918508169.0
51121021400175,171526155.0,24880354.0
51121021400170,171528823.0,918458221.0
51121021400166,171528823.0,914975907.0
51121021400186,915044069.0,915044033.0
51121021400184,171526392.0,918466692.0
5112102070013,1045488563.0,1045488564.0
5112102070011,1045488563.0,1045488564.0
5112102070073,171521254.0,171521252.0
51121021400167,171528823.0,914975907.0
511210211002803,171518375.0,222029786.0
5112102070076,171521259.0,171521253.0
5112102070014,171521221.0,171521220.0
5112102070016,171521197.0,171521259.0
51121021400198,243540586.0,979687310.0
5112102070019,171521200.0,171521198.0
51121021400169,171528823.0,918458221.0
51121021400194,171528795.0,915038970.0
51121021400181,915038675.0,915038676.0
5112102070022,171521156.0,171521218.0
5112102070017,24867130.0,171521197.0
511210211002802,222029786.0,1062385670.0
51121021400182,915038675.0,918466676.0
51121021400183,915038675.0,918466676.0
51121021400189,915044069.0,915044033.0
51121021400178,171526155.0,24880354.0
5112102070018,171521200.0,171521198.0
51121021400197,171525917.0,171526082.0
5112102070034,171521234.0,171521241.0
5112102070023,171521200.0,171521202.0
51121021400191,918466693.0,916270848.0
511210214002300,171525498.0,171525461.0
51121021400195,914991841.0,914991842.0
51121021400192,915038453.0,915038548.0
51121021400174,915044033.0,915044034.0
5112102070015,171521221.0,171521220.0
5112102070026,171521200.0,171521202.0
511210214002302,979687312.0,979687313.0
51121021400196,215651435.0,243540627.0
51121021400193,171528795.0,915038970.0
5112102070035,171521235.0,171521234.0
5112102070020,171521200.0,171521198.0
5112102070024,171521200.0,171521202.0
5112102070028,171521200.0,171521202.0
511210211002800,338857633.0,338857639.0
5112102070027,171521200.0,171521202.0
5112102070021,1045479691.0,1045479690.0
511210214002303,24880314.0,171526155.0
5112102070033,171521234.0,171521241.0
51121021400199,918466692.0,918466693.0
5112102070025,171521202.0,171521199.0
511210214002316,918508169.0,916249468.0
51121021400188,915044033.0,915044034.0
5112102070032,171521243.0,171521241.0
5112102070029,171521215.0,171521218.0
51121021400190,171526130.0,215651435.0
5112102070031,171521243.0,171521244.0
511210214002301,171531772.0,24883476.0
5112102070030,171521200.0,171521202.0
511210214002308,915026294.0,916273792.0
511210214002310,918469861.0,916269111.0
511210214002307,918508169.0,916249468.0
511210214002305,216616826.0,215645583.0
511210214002313,171531772.0,335459292.0
511210214002338,918466689.0,915001890.0
511210214002314,915030419.0,916274175.0
511210214002304,171531786.0,171531663.0
511210214002320,171528295.0,335462612.0
511210214002345,171531103.0,915036606.0
511210214002309,24880762.0,171527758.0
511210214002330,171530537.0,171528747.0
511210214002327,171531576.0,171531581.0
511210214002319,275988435.0,918466671.0
511210214002311,918459956.0,918459957.0
511210214002342,171526414.0,915024567.0
511210214002323,24881645.0,24881642.0
511210214002306,171528823.0,918458221.0
511210214002332,276016220.0,918508175.0
511210214002339,171526408.0,171526378.0
511210214002315,171531103.0,915036606.0
511210214002337,171530644.0,171530134.0
511210214002329,918547791.0,914979212.0
511210214002325,243540759.0,171531684.0
511210214002312,915001877.0,915001902.0
511210214002317,915038675.0,915038676.0
511210214002341,171528915.0,171528908.0
511210214002346,243540778.0,275987896.0
511210214002334,171529342.0,171529164.0
511210214002335,171531204.0,171531244.0
511210214002336,24881315.0,24881317.0
511210214002328,171528295.0,335462612.0
511210214002347,918469856.0,915018387.0
511210214002344,916249450.0,916249454.0
511210214002271,275988435.0,918466671.0
511210214002349,915004925.0,915005002.0
511210214002331,171528538.0,914992655.0
511210211002794,222029786.0,1062385670.0
511210214002272,171530644.0,171530134.0
511210214002340,916249451.0,916249455.0
511210214002351,171530087.0,335463138.0
511210214002324,171531103.0,915036606.0
511210214002278,171529988.0,171529993.0
511210215001823,24864625.0,24866110.0
511210211002799,328012380.0,338857633.0
511210214002348,171531576.0,171531613.0
511210214002326,918466681.0,918469861.0
511210214002350,335462354.0,914994755.0
511210211002797,222029786.0,1062385670.0
511210211002795,222029786.0,1062385670.0
511210215001830,275986784.0,918466683.0
511210214002270,24881645.0,24881642.0
511210215001824,24864862.0,914987126.0
511210214002352,171529940.0,171529941.0
511210214002318,24881598.0,24881582.0
511210215001829,275986784.0,918466683.0
511210214002275,171528680.0,215644306.0
511210215001831,915008454.0,916272233.0
511210214002277,171526301.0,171526315.0
511210215001828,275986784.0,918466683.0
511210214002281,243540779.0,243540782.0
511210215001822,24864191.0,24864196.0
511210211002798,328012380.0,338857633.0
511210214002322,171528302.0,171526182.0
511210214002321,171531641.0,171531738.0
511210214002333,24880788.0,335462616.0
511210215001827,918466683.0,979688783.0
511210215001821,24864191.0,24864196.0
511210214002276,171528530.0,915011653.0
511210211002792,222029786.0,1062385670.0
511210214002288,914991841.0,914991842.0
511210214002273,24881379.0,24881375.0
511210214002289,918469870.0,915001877.0
511210214002343,915044069.0,918508169.0
511210214002279,171528302.0,171526182.0
511210214002282,915038675.0,918466676.0
511210214002274,171529342.0,171529164.0
511210211002796,222029786.0,1062385670.0
511210214002280,171530148.0,171529395.0
511210214002290,171527921.0,171527872.0
511210214002286,915001877.0,915001902.0
511210215001826,918466683.0,979688783.0
511210211002793,24866495.0,880294300.0
511210214002291,171524498.0,171524436.0
511210215001825,24864862.0,914987126.0
511210215001819,171513049.0,918466682.0
511210214002284,171524498.0,171524436.0
511210215001813,275986784.0,918466683.0
511210215001810,918466683.0,916269084.0
511210215001820,24864872.0,918466682.0
511210215001811,275986784.0,918466683.0
511210215001818,171513049.0,918466682.0
511210211002770,171518375.0,222029786.0
511210211002791,171517441.0,171517456.0
511210211002790,171517441.0,171517456.0
511210214002292,918466676.0,915015601.0
511210211002773,328012380.0,328012381.0
511210215001812,171512190.0,24864640.0
511210215001807,171524032.0,171524025.0
511210214002285,171530701.0,1054088686.0
511210214002283,171528823.0,918458221.0
511210215001814,171525470.0,918464452.0
511210211002779,851472964.0,950302550.0
511210214002287,171526392.0,918466692.0
511210211002772,328012380.0,328012381.0
511210215001816,171511707.0,171511865.0
511210214002299,275988435.0,918466671.0
511210211002774,171518375.0,222029786.0
511210215001808,171524032.0,922334503.0
511210215001805,979688775.0,979688777.0
511210215001817,915008454.0,915008453.0
511210214002295,171528752.0,338869332.0
511210211002775,171518375.0,222029786.0
511210214002293,171525498.0,171525461.0
511210215001800,916272236.0,24864191.0
51121020800490,171518715.0,171518706.0
511210214002297,171531641.0,171531738.0
511210215001804,171524389.0,914998328.0
51121020800493,243540712.0,171525024.0
511210211002788,171517395.0,171517409.0
511210211002789,171517395.0,171517409.0
511210211002786,171517441.0,171517456.0
511210211002771,328012380.0,328012381.0
51121020800492,243540712.0,171525024.0
51121020800495,1061991086.0,1061991087.0
511210214002296,171530148.0,171529395.0
511210214002298,24881520.0,275988035.0
51121020800482,171518754.0,171518740.0
511210211002782,171517420.0,171517421.0
511210214002294,171525498.0,171525461.0
51121020800489,171518613.0,171518607.0
51121020800485,171518590.0,171518608.0
51121020800483,171518754.0,171518740.0
51121020800484,171518582.0,171518583.0
51121020800479,171518754.0,171525018.0
51121020800497,1061991086.0,1061991087.0
