Object_ID,Longitude,Latitude
28187,-75.89541,38.69071
28188,-75.85404,38.61924
28189,-75.8218,38.49012
28190,-75.82286,38.48736
28191,-75.82187,38.48662
28194,-75.75147,38.49219
28195,-75.69696,38.42413
28196,-75.60782,38.38467
28197,-75.56257,38.36329
28198,-75.57962,38.4307
28199,-75.72682,38.44186
28200,-75.57728,38.06654
28201,-75.68754,38.16267
28202,-75.6618,38.26185
28203,-75.69296,38.15241
28206,-75.56316,38.37709
28210,-75.96873,38.7269
28211,-76.0504,41.65861
28212,-76.04957,41.6587
28213,-76.04875,41.65877
28214,-75.86949,41.60695
28216,-75.58109,41.4898
28217,-75.88473,41.29545
28218,-75.8013,41.3755
28219,-75.79968,41.37655
28220,-75.78542,41.29734
28221,-75.77622,41.33312
28222,-75.73935,41.37096
28223,-75.73314,41.3201
28224,-75.70976,41.40921
28225,-75.70462,41.34472
28226,-75.6875,41.37998
28229,-76.15437,41.09098
28230,-76.14972,41.08778
28231,-76.1155,41.089
28232,-76.00074,41.02939
28233,-75.98585,41.04926
28234,-76.06954,41.20196
28235,-76.0023,41.19113
28236,-75.96549,41.26468
28237,-75.93666,41.12142
28238,-75.92782,41.21155
28239,-75.91205,41.27705
28240,-75.90007,41.20279
28242,-75.87926,41.12781
28243,-75.86869,41.23395
28244,-75.86899,41.26046
28245,-75.84379,41.24344
28246,-75.83609,41.26362
28247,-75.81727,41.28117
28248,-75.79649,41.25435
28249,-75.78141,41.23124
28251,-75.71589,41.66531
28252,-76.14706,41.09199
28254,-76.08547,41.48474
28255,-75.57166,41.63302
28256,-75.74286,41.54749
28257,-75.65265,41.52133
28258,-75.74716,41.34772
28259,-75.73364,41.34277
28260,-75.59102,41.01374
28261,-75.59099,41.01389
28262,-75.59174,41.01399
28263,-75.6151,41.04944
28264,-75.61498,41.04937
28265,-75.6137,41.04958
28266,-75.63088,41.08786
28267,-75.6303,41.08729
28268,-75.63742,41.14668
28269,-75.5199,41.11725
28270,-75.51915,41.11486
28271,-75.51908,41.11495
28272,-75.78967,41.20599
28273,-75.78737,41.23475
28274,-75.89926,41.20112
28275,-75.91748,41.14392
28276,-75.91732,41.14403
28277,-75.99898,41.02847
28278,-75.99906,41.02838
28279,-75.82617,41.20713
28280,-75.82623,41.20719
28281,-75.86776,41.23366
28282,-75.86779,41.2336
28283,-75.722,41.41658
28284,-75.72205,41.41667
28285,-76.2336,41.05824
28287,-75.54717,41.00718
28288,-76.05182,41.65812
28289,-75.60922,41.49712
28290,-75.56403,41.48282
28291,-76.17533,39.65724
28292,-76.21743,39.44142
28293,-76.17163,39.49003
28294,-76.17447,39.48864
28295,-76.16153,39.71772
28296,-75.84857,39.24288
28297,-76.05913,39.22541
28299,-76.06346,39.29452
28300,-75.964,39.11266
28301,-75.94918,39.18698
28302,-76.02313,39.02728
28303,-75.86331,39.85578
28304,-75.83006,39.97122
28305,-75.81989,39.96554
28306,-75.66766,39.96918
28307,-75.6649,39.96869
28309,-75.63228,39.90963
28310,-75.59011,40.22556
28311,-75.58536,40.03634
28312,-75.53902,39.87229
28313,-75.52085,40.17235
28314,-75.58273,40.22069
28315,-76.21769,39.86592
28316,-76.03184,40.31176
28319,-75.917,40.30997
28320,-75.52984,40.15072
28321,-75.5293,40.15289
28322,-75.61857,40.23493
28323,-75.6591,40.23436
28324,-75.86351,40.15003
28325,-75.88294,40.16694
28326,-76.06951,40.10743
28327,-76.22925,39.88245
28328,-75.52084,39.96517
28329,-75.53489,39.97603
28330,-75.69186,40.09798
28331,-75.82636,39.76307
28332,-76.20929,40.07682
28333,-76.24743,40.0242
28334,-76.24745,40.0243
28335,-76.20748,39.99756
28336,-76.20847,40.04248
28337,-76.2389,40.04624
28338,-76.23881,40.0463
28339,-76.23989,40.04254
28340,-76.24,40.04264
28341,-76.21009,40.0701
28342,-76.20912,40.0705
28343,-76.20915,40.07055
28344,-76.21004,40.07007
28345,-76.20959,40.07654
28346,-76.20972,40.07652
28347,-76.17918,40.08451
28348,-76.20674,40.14206
28349,-76.01467,40.21667
28352,-75.55948,39.15065
28353,-75.55823,39.15108
28356,-76.03188,39.76108
28357,-75.91379,40.30743
28358,-75.74266,39.48965
28359,-75.53392,39.46745
28360,-75.50731,39.68289
28361,-76.07678,39.55641
28362,-75.84297,39.60865
28363,-76.09601,39.68155
28364,-76.45998,39.61367
28365,-76.58676,39.14621
28366,-76.62782,39.18088
28367,-76.50295,38.97934
28368,-76.59286,39.03934
28369,-76.54759,38.9928
28370,-76.54039,39.68742
28371,-76.49872,39.41902
28372,-76.51308,39.22983
28373,-76.54243,39.20963
28374,-76.51093,39.23715
28375,-76.51251,39.23859
28376,-76.51328,39.23977
28377,-76.47294,39.21487
28378,-76.47494,39.23821
28379,-76.48932,39.2369
28380,-76.50041,39.26996
28381,-76.50711,39.29917
28382,-76.49546,39.33541
28383,-76.50221,39.37536
28384,-76.5021,39.45328
28385,-76.57817,39.39907
28386,-76.63047,39.26611
28387,-76.52658,39.33966
28388,-76.52614,39.34052
28389,-76.56244,39.30815
28390,-76.56412,39.29782
28391,-76.56339,39.29551
28393,-76.53571,39.18208
28394,-76.52916,39.17807
28395,-76.52749,39.17673
28396,-76.53012,39.1769
28397,-76.53109,39.17678
28398,-76.46923,40.03126
28399,-76.62002,39.92121
28400,-76.57167,39.90441
28403,-76.63981,40.34682
28406,-76.58506,39.95476
28407,-76.58077,40.16412
28408,-76.52001,40.08967
28409,-76.48802,40.10828
28410,-76.56832,40.06623
28411,-76.58498,40.06038
28412,-76.57167,40.05891
28413,-76.52173,41.12177
28414,-76.63455,39.76357
28415,-76.57997,39.81634
28416,-76.62494,39.99514
28417,-76.49642,40.74302
28418,-76.55971,40.77784
28419,-76.56583,40.78212
28420,-76.49637,40.74277
28421,-76.59176,40.57913
28422,-76.48482,40.88048
28423,-76.4676,40.84219
28424,-76.46722,40.84246
28425,-76.59069,40.92829
28426,-76.61004,40.95754
28427,-76.48801,40.87875
28429,-76.46436,41.00891
28430,-76.46425,41.00869
28431,-76.46398,41.00911
28446,-76.47333,39.22628
28447,-76.47342,39.22583
28448,-76.4714,39.2385
28449,-76.46818,39.22958
28450,-76.60295,39.02464
28451,-76.53656,38.99296
28452,-76.53245,38.98952
28456,-76.58829,39.95878
28457,-76.46664,40.02596
28458,-76.45383,39.86443
28459,-76.50693,41.00233
28460,-76.63579,39.22705
28461,-76.49609,39.41195
28465,-78.35707,37.87978
28466,-78.64695,39.28991
28467,-78.4825,39.27521
28468,-78.36464,39.2762
28470,-78.37414,37.86865
28471,-78.37943,37.86736
28472,-78.28845,37.70973
28473,-78.35041,37.49171
28474,-78.47913,37.44844
28475,-78.32049,37.8868
28476,-78.26862,38.34863
28478,-78.53051,38.07164
28479,-78.45782,38.04159
28480,-78.50933,37.79547
28481,-78.50218,37.79525
28482,-78.40461,37.96847
28483,-78.26345,38.10384
28484,-78.41146,38.17082
28485,-78.64703,38.38283
28486,-78.53608,38.83405
28487,-78.35871,39.00164
28488,-78.45205,38.6696
28489,-78.62032,38.52693
28493,-78.45042,40.31378
28494,-78.30554,41.2203
28495,-78.5699,40.45971
28496,-78.56627,40.40223
28499,-78.41925,40.5129
28501,-78.39109,40.4256
28502,-78.38717,40.50275
28503,-78.43451,40.82003
28504,-78.43056,40.50617
28505,-78.5057,40.14919
28506,-78.52707,41.07305
28507,-78.51642,40.0715
28508,-78.5868,39.93147
28509,-78.58788,39.92991
28510,-78.40901,40.01984
28511,-78.3462,40.26494
28512,-78.26916,40.66892
28513,-78.36873,37.79918
28515,-78.44855,37.42604
28518,-78.5987,41.36508
28519,-78.52054,41.41376
28520,-78.36692,41.06657
28521,-78.25169,41.19374
28522,-78.32573,40.46612
28523,-78.28432,37.69709
28524,-78.36835,37.79954
28525,-78.62678,37.96676
28526,-78.52599,38.02126
28527,-78.41538,38.11858
28528,-78.43377,38.12734
28529,-79.43014,34.66437
28530,-79.68808,34.67075
28531,-79.66908,34.58545
28532,-79.71725,34.65954
28533,-79.6872,34.66168
28534,-79.64083,34.6152
28535,-79.55354,33.99171
28536,-79.53546,34.05515
28537,-79.53432,34.0525
28538,-79.55961,34.15281
28539,-79.57856,34.19912
28540,-79.50539,34.24842
28541,-79.59696,34.21618
28542,-79.3898,34.20388
28543,-79.41326,34.15657
28544,-79.49416,34.21206
28545,-79.68095,34.26916
28546,-79.68722,34.59078
28547,-79.68817,34.58938
28548,-79.71406,34.5507
28549,-79.54166,34.67951
28550,-79.67439,34.60009
28551,-79.72132,34.50283
28552,-79.41195,34.31854
28553,-79.38307,34.45128
28554,-79.38978,34.40739
28555,-79.46742,34.47018
28556,-79.37803,34.49231
28557,-79.44681,34.42422
28558,-79.40888,34.35831
28559,-79.41667,34.33467
28560,-79.73437,34.1467
28561,-79.68778,34.67096
28562,-79.68053,34.66418
28563,-79.6864,34.66292
28564,-79.64261,34.61492
28565,-79.56358,34.04727
28566,-79.53433,34.05544
28567,-79.56938,34.1555
28568,-79.49495,34.21117
28569,-79.71376,34.2465
28570,-79.6861,34.57941
28571,-79.73311,34.51733
28572,-79.73911,34.51733
28573,-79.71973,34.55538
28574,-79.38906,34.40899
28575,-79.46803,34.47061
28576,-79.41594,34.3348
28577,-79.37924,34.23834
28578,-79.73601,34.14979
28579,-79.73459,34.14708
28580,-79.73673,34.14921
28581,-79.68283,34.21047
28582,-79.68268,34.20993
28583,-79.55373,33.99156
28584,-79.52081,34.22181
28585,-80.085,34.99205
28586,-80.04031,34.9832
28587,-80.04017,34.98262
28588,-80.11517,33.36687
28589,-80.16757,34.41771
28590,-80.16726,33.95505
28591,-80.11806,34.71167
28592,-80.01317,34.67428
28593,-80.1147,34.71502
28594,-80.13501,32.93191
28595,-80.08502,32.93811
28596,-80.14482,33.02371
28597,-80.12821,32.98023
28598,-80.09303,32.95807
28599,-80.19046,32.89735
28600,-80.02831,32.93248
28601,-80.07026,32.83017
28602,-80.2532,32.84174
28603,-80.11145,32.8104
28604,-80.10205,32.90601
28605,-80.04104,32.86681
28606,-80.07879,32.92652
28607,-80.01871,32.9272
28608,-80.01304,32.89302
28609,-80.05057,33.03092
28610,-80.0521,33.00285
28611,-80.02468,32.97985
28612,-80.05884,33.05203
28613,-80.0477,32.95594
28614,-80.0147,32.84992
28615,-80.07289,33.05503
28616,-80.07819,33.04746
28617,-80.14603,34.38204
28618,-80.15783,34.40166
28619,-80.25393,33.21421
28620,-80.06015,33.20128
28621,-80.03259,33.20029
28622,-80.06117,33.13913
28623,-80.05238,34.3722
28624,-80.06438,34.44031
28625,-80.03665,34.52426
28626,-80.06559,34.44304
28627,-80.19859,34.41032
28628,-80.24307,34.48341
28629,-80.04308,34.70623
28630,-80.22397,33.05878
28631,-80.20203,33.08826
28632,-80.14179,33.03626
28633,-80.08956,34.02419
28634,-80.1656,33.95415
28635,-80.08585,34.19279
28636,-80.03918,32.80248
28637,-80.0243,32.7863
28638,-80.08886,32.73191
28639,-80.04061,34.98265
28640,-80.01257,32.89277
28641,-80.04676,33.02993
28642,-80.04516,33.00387
28643,-80.03412,33.20025
28644,-80.02467,34.48367
28645,-80.03935,32.80174
28646,-80.02424,32.78603
28647,-80.03761,32.86929
28648,-80.00903,33.01338
28649,-80.04033,32.86719
28650,-80.04025,32.86714
28651,-80.00821,33.01304
28652,-80.03931,32.80167
28653,-80.03941,32.80161
28654,-80.03571,34.39785
28655,-86.10692,33.4368
28656,-86.02728,33.42823
28657,-85.01703,33.42668
28658,-85.13137,33.44268
28659,-84.15457,33.42659
28660,-84.44526,33.44174
28661,-84.59225,33.44269
28662,-84.51943,33.44905
28663,-84.81682,33.43585
28664,-81.77529,33.44657
28665,-79.43956,33.4415
28666,-79.5203,33.44516
28667,-80.88684,33.4488
28668,-79.5206,33.44531
28669,-79.43959,33.44163
28670,-79.15142,33.42962
28671,-79.15138,33.42947
28672,-79.18729,33.42595
28673,-79.18722,33.42603
28674,-79.21547,33.44062
28675,-79.21545,33.44073
28676,-86.77688,33.48086
28677,-84.17895,33.49343
28678,-84.03016,33.48245
28679,-84.33111,33.47661
28680,-84.58257,33.48806
28681,-84.40722,33.4842
28682,-84.46055,33.48426
28683,-81.93454,33.49222
28684,-81.96025,33.49354
28685,-79.24586,33.48322
28686,-79.72137,33.48717
28687,-79.60618,33.47468
28688,-80.83844,33.48547
28689,-79.60642,33.47469
28690,-79.60588,33.47455
28691,-79.72119,33.4876
28692,-79.10361,33.47613
28693,-79.1036,33.47627
28694,-79.1037,33.47619
28695,-85.55867,33.63753
28696,-85.59367,33.63772
28697,-85.7356,33.63728
28698,-85.18112,33.63106
28699,-85.12266,33.63591
28700,-84.85625,33.62897
28701,-84.08719,33.62857
28702,-84.44997,33.61836
28703,-84.39709,33.6378
28704,-84.40901,33.64036
28705,-84.40798,33.63876
28706,-84.40646,33.63858
28707,-84.32636,33.6273
28708,-84.62106,33.62938
28709,-81.85671,33.62581
28710,-81.67627,33.63784
28711,-80.88185,33.63505
28712,-79.03269,33.63014
28713,-78.96335,33.63221
28714,-78.96297,33.63211
28715,-79.01235,33.63346
28716,-78.99531,33.63747
28717,-85.61336,33.5647
28718,-85.11204,33.56024
28719,-85.0937,33.56144
28720,-85.06704,33.55961
28721,-85.06726,33.56091
28722,-85.05802,33.54991
28723,-85.05699,33.55046
28724,-85.24,33.56145
28725,-84.38799,33.55808
28726,-84.25267,33.56889
28727,-84.01166,33.54929
28728,-83.93599,33.56381
28729,-83.73843,33.55645
28730,-84.34315,33.5496
28731,-81.65285,33.54676
28732,-81.93597,33.56859
28733,-79.03861,33.55965
28734,-79.03791,33.55905
28735,-85.25134,33.5433
28736,-84.61502,33.54056
28737,-84.22451,33.53192
28738,-84.27393,33.53193
28739,-84.31215,33.53503
28740,-84.3514,33.52306
28741,-83.84564,33.54623
28742,-84.42282,33.52764
28743,-82.50296,33.52929
28744,-82.4313,33.53568
28745,-81.65219,33.54285
28746,-81.11644,33.53528
28747,-79.21534,33.53604
28748,-79.21522,33.53513
28749,-79.83026,33.52902
28750,-79.05217,33.54098
28751,-79.05227,33.54101
28752,-79.27158,39.203
28753,-79.3361,38.6526
28754,-79.31954,36.40815
28755,-79.19345,35.49332
28756,-79.19509,35.49266
28757,-79.31086,35.39967
28758,-79.29093,37.42575
28759,-79.33789,36.60249
28760,-79.3528,36.94544
28761,-79.25306,37.05423
28762,-79.19245,36.94278
28763,-79.2768,37.10417
28764,-79.26002,36.81182
28765,-79.32155,35.95267
28766,-79.34942,36.07783
28767,-79.30588,36.09205
28768,-79.33191,36.09616
28769,-79.33165,36.09536
28770,-79.25836,36.08584
28771,-79.20182,36.07786
28772,-79.18802,35.90254
28773,-79.27844,37.13006
28774,-79.28041,37.14296
28775,-79.28971,37.22422
28776,-79.30201,37.24017
28777,-79.35164,37.52012
28778,-79.3088,37.32911
28779,-79.27597,37.11777
28780,-79.25871,37.323
28781,-79.22913,37.43295
28782,-79.18913,37.46222
28783,-79.29311,37.36345
28784,-79.35315,37.52403
28785,-79.18713,37.46249
28786,-79.20444,37.37364
28787,-79.2362,37.39563
28788,-79.30672,37.87051
28789,-79.2954,39.40278
28790,-79.33852,40.6577
28791,-79.35059,40.63858
28792,-79.34598,40.64158
28793,-79.3131,40.63133
28794,-79.21791,40.5324
28795,-79.19325,40.51716
28796,-79.34661,41.00783
28797,-79.22073,40.57561
28798,-79.24976,40.43867
28799,-79.32194,40.44185
28800,-79.31368,40.33256
28801,-79.31734,39.7431
28802,-79.29678,40.03749
28803,-79.19538,36.51582
28804,-79.22961,35.46481
28805,-79.19409,35.4932
28806,-79.31128,35.3987
28807,-79.22212,37.08015
28808,-79.30566,37.00758
28809,-79.2798,37.14294
28810,-79.30223,37.23986
28811,-79.27599,37.1037
28812,-79.2885,37.08534
28813,-79.26922,37.11308
28814,-79.31369,36.60464
28815,-79.18601,40.96758
28816,-79.18611,40.96754
28817,-79.33008,39.26238
28820,-79.22826,37.51025
28824,-79.34795,36.60368
28825,-76.41161,39.69563
28826,-76.28353,39.45181
28827,-76.32443,39.39884
28828,-76.35591,39.41502
28830,-76.44442,39.37728
28831,-76.305,39.73951
28832,-76.3005,39.75207
28833,-76.27822,39.76133
28834,-76.44156,40.72868
28835,-76.43578,40.37575
28836,-76.39731,40.33128
28837,-76.36696,40.35112
28838,-76.38514,39.92666
28839,-76.29936,39.80775
28840,-76.26854,39.75804
28841,-76.42327,40.10168
28842,-76.39515,40.15647
28843,-76.31719,39.94934
28844,-76.44935,40.61832
28845,-76.42469,40.62264
28846,-76.42522,40.62296
28847,-76.40958,41.02361
28848,-76.27658,41.05865
28849,-76.27731,41.05364
28850,-76.28478,40.10936
28851,-76.28456,40.10886
28852,-76.95412,40.09081
28853,-76.80798,40.1329
28854,-76.71124,40.12355
28855,-76.64372,40.07112
28856,-76.71746,40.00126
28857,-76.74075,39.97159
28858,-76.75479,39.98157
28859,-76.79891,39.9602
28860,-76.81685,39.93779
28861,-76.76546,40.02978
28862,-76.74958,40.05459
28863,-76.76105,40.06107
28864,-76.71304,39.98878
28865,-76.71882,39.98987
28866,-76.67551,39.98589
28867,-76.67955,39.98651
28868,-76.69754,39.97995
28869,-76.69207,40.01166
28871,-76.69425,40.09794
28872,-86.97699,37.2597
28873,-86.77539,37.76559
28874,-86.87662,37.66536
28875,-86.98592,37.73717
28876,-86.87871,37.36765
28877,-86.98519,37.41441
28878,-86.69383,37.62821
28879,-86.72891,37.45543
28880,-86.80041,37.34667
28881,-86.83423,37.35383
28882,-86.9506,37.35951
28883,-86.92726,37.39226
28884,-86.88663,37.40305
28885,-86.88824,37.41597
28886,-86.88558,37.41972
28887,-86.91113,37.44669
28888,-86.9278,37.47374
28889,-86.895,37.92208
28890,-86.81879,37.95403
28891,-86.85531,37.94568
28892,-86.84358,37.9488
28893,-86.79122,37.95976
28894,-86.79177,37.96061
28895,-86.7897,37.94659
28896,-86.68611,37.89096
28897,-86.76724,37.89711
28898,-86.30901,37.47917
28899,-86.96166,38.32192
28900,-86.68779,38.51769
28901,-86.66942,38.52015
28902,-87.50363,37.64565
28903,-87.65873,37.4247
28904,-87.61988,37.38162
28905,-87.527,37.27618
28907,-87.61413,37.79797
28908,-87.63328,37.80478
28909,-87.50441,37.65656
28910,-87.50298,37.65576
28911,-87.51711,37.64996
28912,-87.52491,37.8516
28913,-87.52311,37.88269
28914,-87.58481,37.61563
28915,-87.50797,37.64264
28916,-87.67833,37.17855
28917,-87.64979,37.22072
28918,-87.51873,37.2745
28919,-87.5231,37.27492
28920,-87.51281,37.28083
28921,-87.48988,37.28933
28922,-87.0049,37.32173
28923,-87.12278,37.36413
28924,-87.11093,37.31575
28925,-87.08087,37.24985
28926,-87.22309,37.34614
28927,-87.23869,37.27974
28928,-87.27569,37.24141
28929,-87.18793,37.21977
28930,-87.19333,37.2021
28931,-87.18737,37.199
28932,-87.17107,37.22514
28933,-87.15254,37.24718
28934,-87.17465,37.7674
28935,-87.0216,37.80837
28936,-87.01238,37.75976
28937,-87.0635,37.69751
28938,-87.05764,37.79373
28939,-87.09958,37.72235
28940,-87.05948,37.79345
28941,-87.08857,37.44919
28942,-87.08002,37.44754
28943,-87.13959,37.44483
28944,-87.14401,37.45968
28945,-87.29507,38.65894
28946,-87.31081,38.59296
28947,-87.33903,38.34929
28948,-87.18994,38.65227
28949,-87.67412,38.34703
28950,-87.55873,38.29821
28951,-87.51567,38.02149
28952,-87.47594,38.12272
28953,-87.36919,38.32419
28954,-87.22392,38.62822
28955,-81.57289,41.54169
28956,-81.55546,35.11895
28957,-81.57707,35.0902
28958,-81.58879,34.24689
28959,-81.58158,35.03272
28960,-81.5645,33.91356
28961,-81.5443,31.27681
28962,-81.54633,34.28207
28963,-81.57657,33.88765
28964,-81.57587,34.39453
28965,-81.58518,34.28898
28966,-81.58977,34.27943
28967,-81.58876,34.03089
28968,-81.54939,34.20092
28969,-81.59195,28.76415
28970,-81.58845,28.3757
28971,-81.58783,28.51826
28972,-81.58321,28.5581
28973,-81.55696,28.69104
28974,-81.54887,28.26412
28975,-81.54795,28.60226
28976,-81.54608,28.26249
28979,-81.58935,29.62983
28980,-81.5867,29.63191
28981,-81.55449,30.43435
28982,-81.55484,30.42178
28983,-81.55243,28.83039
28984,-81.54134,30.34476
28985,-81.52812,30.14515
28986,-81.52149,30.19246
28987,-81.57701,30.23501
28988,-81.57653,30.28424
28989,-81.58638,29.62829
28990,-81.55218,28.11978
28991,-81.56161,28.31355
28992,-78.85369,39.31387
28993,-78.78359,39.63011
28994,-78.79914,39.52594
28995,-78.74074,39.04485
28996,-78.77873,38.62739
28997,-78.68568,38.61965
28998,-78.66631,38.353
28999,-78.78474,38.63455
29000,-78.83582,38.44593
29001,-78.83837,38.52524
29002,-78.66173,38.72436
29003,-78.67194,38.74709
29004,-78.73623,39.63013
29005,-78.77909,39.64331
29006,-78.75354,39.59342
29010,-78.7982,40.5513
29011,-78.70185,40.47437
29012,-78.69396,40.45959
29013,-78.819,40.69548
29014,-78.7693,40.63547
29015,-78.69412,40.72905
29016,-78.74769,40.4555
29017,-78.81738,40.42941
29018,-78.84784,40.26705
29019,-78.75629,40.30712
29020,-78.6905,40.30296
29021,-78.73148,41.43759
29022,-78.73297,41.43763
29023,-78.72454,41.24141
29024,-78.77284,41.18364
29025,-78.67686,41.48663
29026,-78.67358,41.49493
29027,-78.82529,39.98311
29030,-78.73106,41.11998
29034,-78.74232,41.4499
29035,-78.8397,35.81953
29036,-78.77804,36.12521
29037,-78.76859,36.13185
29038,-78.74716,35.5074
29039,-78.71152,35.41146
29040,-78.8307,35.09718
29041,-78.81524,35.0926
29042,-78.79064,35.11355
29043,-78.69015,35.22334
29044,-78.81207,36.06402
29045,-78.79772,35.98661
29046,-78.8175,35.92681
29047,-78.85218,35.87452
29048,-78.85149,35.88457
29049,-78.73601,36.82005
29050,-78.81133,36.6705
29051,-78.70654,36.86621
29052,-78.85433,36.17542
29053,-78.84651,36.02736
29054,-78.85112,36.06512
29055,-78.84966,36.09786
29056,-78.85447,36.13135
29057,-78.7566,36.09381
29058,-78.7657,35.88941
29059,-78.8118,35.90972
29060,-78.84735,35.84817
29061,-78.84747,35.84708
29062,-78.80576,35.79932
29063,-78.78982,35.78916
29064,-78.82573,35.76209
29065,-78.82774,35.75049
29066,-78.81263,35.72509
29067,-78.8113,35.72527
29068,-78.83952,35.71198
29069,-78.84124,35.71096
29070,-78.80346,35.6657
29071,-78.77283,35.57064
29072,-78.83798,35.57619
29073,-78.85163,37.36209
29074,-78.8491,38.10704
29075,-78.85221,38.10606
29076,-78.81282,38.26607
29077,-78.69854,38.08471
29078,-78.8406,37.91841
29079,-78.77849,36.12565
29080,-78.81469,35.09245
29081,-78.81391,35.09392
29082,-78.78994,35.11356
29083,-78.81123,36.67077
29084,-78.85321,36.17574
29085,-78.80243,36.07094
29086,-78.80259,36.07062
29087,-78.85159,35.87318
29088,-78.84396,35.87287
29089,-78.85263,35.88174
29090,-78.69471,35.82893
29091,-78.82796,36.05143
29092,-78.85105,36.10394
29093,-78.70558,35.64514
29094,-78.741,35.65046
29095,-78.80423,35.66407
29096,-78.80456,35.66419
29097,-78.84706,35.66874
29098,-78.77181,35.56421
29099,-78.70721,35.80102
29100,-78.76689,35.8898
29101,-78.70842,35.81806
29102,-78.8054,35.79986
29103,-78.80174,35.79747
29104,-78.82471,35.76204
29105,-78.82546,35.75014
29106,-78.83967,35.71227
29107,-78.67788,35.77566
29108,-78.68232,35.7891
29109,-78.6855,35.78811
29110,-78.6912,35.74586
29111,-78.67908,37.25493
29112,-78.74841,37.23192
29113,-78.79932,35.42212
29115,-78.84449,35.87093
29116,-78.84164,35.8195
29117,-78.71669,35.18795
29122,-78.8278,35.09876
29123,-78.75077,35.95083
29124,-78.70716,38.02658
29125,-102.269,41.00247
29126,-103.4144,41.14611
29127,-84.63555,40.26421
29128,-84.7294,40.37714
29129,-84.74659,40.40936
29130,-84.76559,40.46484
29131,-84.76547,40.50288
29132,-87.15486,40.94001
29133,-87.15533,40.93932
29134,-86.52454,41.11355
29135,-86.55806,41.057
29136,-87.27522,41.07096
29137,-87.15234,41.02306
29138,-85.3472,41.11937
29139,-85.37705,41.12382
29140,-87.66873,40.08657
29141,-87.6544,40.10605
29142,-87.68891,40.46825
29143,-87.64764,40.10604
29144,-87.66761,40.12962
29145,-84.95208,41.07308
29146,-84.9227,41.07281
29147,-85.13644,41.09342
29148,-85.13851,41.0911
29149,-85.17274,41.12077
29151,-85.04729,40.83187
29152,-85.0449,40.65504
29153,-84.96023,40.6608
29154,-85.3837,40.88332
29155,-85.45101,40.88349
29156,-85.49726,40.87979
29158,-87.27826,40.76284
29159,-86.93572,40.64766
29160,-87.01687,40.62722
29161,-86.9956,40.70583
29162,-86.77478,40.59696
29163,-86.86195,40.44199
29164,-86.831,40.3629
29165,-86.85804,40.39594
29166,-86.84657,40.37627
29167,-86.84791,40.37429
29168,-86.91132,40.41728
29169,-86.89502,40.42304
29170,-86.93412,40.39232
29171,-86.99677,40.44315
29172,-86.92657,40.43117
29173,-86.88101,40.37091
29174,-86.85684,40.39165
29175,-86.85922,40.38789
29176,-86.92839,40.38541
29177,-86.92393,40.46137
29179,-86.75269,40.6565
29180,-86.77372,40.64957
29181,-87.25685,40.56903
29182,-87.33401,40.57793
29183,-87.38092,40.57899
29184,-87.41778,40.56484
29185,-87.26686,40.60687
29186,-85.75244,40.136
29187,-85.49879,40.13492
29188,-85.34223,40.14813
29189,-85.23508,40.18648
29190,-84.83628,40.19659
29191,-85.68123,40.13712
29192,-87.22073,40.28197
29193,-87.43327,40.25028
29194,-79.05928,39.47208
29195,-79.12857,39.01626
29197,-79.02076,39.40365
29198,-79.16815,39.37495
29199,-79.08233,36.47647
29200,-79.08239,36.4776
29201,-79.05584,36.45329
29202,-79.0378,35.142
29203,-79.03842,35.14183
29204,-79.05735,35.27043
29205,-79.18304,35.46227
29206,-79.04952,35.59323
29207,-79.04899,35.59186
29208,-79.172,35.55002
29209,-79.0864,35.81685
29210,-79.1656,35.69945
29211,-79.16657,35.69957
29212,-79.03851,35.5919
29213,-79.04389,35.62005
29214,-79.04978,35.59064
29215,-79.02947,35.90023
29216,-79.13031,36.06858
29217,-79.10226,36.06375
29218,-79.07564,35.9673
29219,-79.09449,35.92098
29220,-79.062,35.9075
29221,-79.05696,35.89221
29222,-79.06189,35.95165
29223,-79.08189,35.88397
29224,-79.03372,36.00162
29225,-79.06786,36.01473
29226,-79.15561,37.32657
29227,-79.12368,37.49009
29228,-79.03243,37.59345
29229,-79.12426,37.45649
29230,-79.08462,37.42663
29231,-79.07704,37.4064
29232,-79.06269,37.41104
29233,-79.10763,37.37261
29234,-79.12209,37.38947
29235,-79.13387,37.40625
29236,-79.12639,37.40046
29237,-79.17982,37.36193
29238,-79.16807,37.37533
29239,-79.10627,37.27718
29240,-79.05933,37.16646
29241,-79.11384,38.19377
29242,-79.0478,38.02452
29243,-79.04878,38.02441
29244,-79.03236,38.4714
29245,-79.17515,39.44139
29246,-79.18305,39.65922
29247,-79.04502,39.49646
29248,-79.06984,40.00904
29249,-79.05909,40.38981
29250,-79.07223,41.14067
29251,-79.18448,40.96585
29252,-79.1334,40.61278
29253,-79.15978,40.55694
29254,-79.14935,39.9115
29256,-79.08144,36.47653
29257,-79.05549,36.45353
29258,-79.03821,35.59217
29259,-79.13405,35.53476
29260,-79.15149,35.69866
29261,-79.16657,35.70016
29262,-79.16526,35.70005
29263,-79.12987,36.06799
29264,-79.10241,36.06405
29265,-79.06648,35.89742
29266,-79.0493,35.99573
29267,-79.12691,37.40066
29269,-79.04774,39.43023
29270,-79.11253,40.87197
29271,-79.18375,40.96343
29272,-79.18386,40.9634
29275,-79.07254,36.48093
29276,-79.05171,36.48103
